graph_id,model,n_nodes,m0,m,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
356,barabasi_albert,100,5,2,10,3.2018,4.0,2.824889378365107,"{8: 4, 9: 2, 7: 2, 19: 1, 15: 1, 4: 21, 3: 22, 5: 6, 10: 1, 2: 34, 6: 5, 14: 1}",-0.8581326473057517
357,barabasi_albert,100,5,2,10,3.2802,4.0,2.5337718918639855,"{12: 1, 14: 1, 11: 1, 13: 1, 10: 1, 7: 4, 4: 10, 2: 37, 5: 10, 9: 1, 6: 10, 8: 2, 3: 21}",-0.8581326473057517
358,barabasi_albert,100,5,2,10,3.1006,4.0,3.111269837220809,"{14: 1, 9: 3, 18: 1, 21: 1, 11: 1, 4: 20, 5: 6, 7: 3, 8: 2, 6: 5, 3: 18, 2: 39}",-0.8581326473057517
359,barabasi_albert,100,5,2,10,3.2964,4.0,2.4657656011875906,"{11: 2, 8: 4, 13: 1, 12: 1, 10: 2, 3: 29, 4: 13, 7: 1, 6: 9, 9: 1, 5: 6, 2: 31}",-0.8581326473057517
360,barabasi_albert,100,5,2,10,3.297,4.0,2.6832815729997477,"{11: 2, 9: 1, 12: 2, 18: 1, 5: 11, 6: 4, 8: 3, 4: 15, 7: 4, 3: 22, 2: 35}",-0.8581326473057517
361,barabasi_albert,100,5,2,10,3.297,4.0,2.5337718918639855,"{10: 3, 9: 4, 15: 1, 11: 1, 6: 5, 5: 8, 8: 4, 3: 23, 4: 15, 2: 35, 7: 1}",-0.8581326473057517
362,barabasi_albert,100,5,2,10,3.2766,4.0,2.6532998322843198,"{10: 3, 8: 3, 13: 2, 11: 1, 4: 10, 5: 11, 3: 28, 12: 2, 6: 4, 7: 2, 2: 34}",-0.8581326473057517
363,barabasi_albert,100,5,2,10,3.2794,4.0,2.6229754097208002,"{9: 2, 14: 1, 10: 1, 8: 1, 16: 1, 5: 11, 7: 4, 6: 10, 13: 1, 2: 40, 3: 14, 4: 14}",-0.8581326473057517
364,barabasi_albert,100,5,2,10,3.2716,4.0,2.619160170741759,"{13: 1, 9: 2, 10: 1, 14: 1, 8: 4, 12: 2, 5: 11, 3: 25, 7: 3, 4: 9, 6: 5, 2: 36}",-0.8581326473057517
365,barabasi_albert,100,5,2,10,3.2068,4.0,2.7820855486487113,"{11: 1, 10: 2, 14: 1, 8: 2, 15: 1, 12: 2, 7: 8, 4: 12, 3: 29, 5: 6, 9: 1, 2: 35}",-0.8581326473057517
366,barabasi_albert,100,5,2,10,3.243,4.0,2.6570660511172846,"{12: 2, 9: 2, 11: 1, 14: 1, 10: 3, 6: 4, 7: 3, 8: 3, 4: 15, 5: 7, 3: 21, 2: 38}",-0.8581326473057517
367,barabasi_albert,100,5,2,10,3.1442,4.0,3.1559467676119,"{20: 1, 13: 2, 8: 4, 14: 1, 15: 1, 5: 10, 11: 1, 7: 4, 6: 2, 4: 13, 3: 18, 2: 43}",-0.8581326473057517
368,barabasi_albert,100,5,2,10,3.193,4.0,2.6795522013948525,"{9: 4, 13: 1, 17: 1, 11: 1, 6: 6, 10: 1, 4: 10, 8: 3, 7: 3, 5: 10, 3: 22, 2: 38}",-0.8581326473057517
369,barabasi_albert,100,5,2,10,3.2682,4.0,2.649528259898354,"{12: 2, 8: 4, 15: 1, 14: 1, 7: 4, 6: 3, 2: 35, 5: 14, 10: 1, 3: 26, 9: 1, 4: 8}",-0.8581326473057517
370,barabasi_albert,100,5,2,10,3.2254,4.0,2.6532998322843198,"{6: 4, 10: 2, 20: 1, 13: 1, 9: 2, 7: 5, 5: 12, 4: 21, 3: 16, 8: 1, 2: 35}",-0.8581326473057517
371,barabasi_albert,100,5,2,10,3.2336,4.0,2.694438717061496,"{13: 2, 11: 2, 16: 1, 6: 8, 12: 1, 5: 8, 8: 1, 7: 2, 9: 1, 3: 23, 4: 17, 2: 34}",-0.8581326473057517
372,barabasi_albert,100,5,2,10,3.243,4.0,2.6457513110645907,"{9: 3, 14: 2, 12: 1, 10: 3, 7: 3, 8: 2, 4: 15, 6: 3, 5: 11, 3: 19, 2: 38}",-0.8581326473057517
373,barabasi_albert,100,5,2,10,3.2394,4.0,2.716615541441225,"{12: 3, 13: 1, 9: 1, 8: 4, 7: 4, 10: 1, 2: 40, 6: 5, 11: 2, 5: 5, 4: 13, 3: 21}",-0.8581326473057517
374,barabasi_albert,100,5,2,10,3.2288,4.0,2.619160170741759,"{11: 2, 18: 1, 9: 3, 7: 7, 8: 3, 3: 25, 6: 8, 4: 10, 2: 36, 5: 5}",-0.8581326473057517
375,barabasi_albert,100,5,2,10,3.2794,4.0,2.6115129714401193,"{16: 1, 11: 3, 13: 1, 9: 2, 4: 17, 6: 7, 5: 12, 3: 14, 8: 2, 7: 2, 2: 39}",-0.8581326473057517
376,barabasi_albert,100,5,2,10,3.2734,4.0,2.6683328128252666,"{10: 3, 8: 1, 16: 1, 11: 1, 5: 8, 13: 2, 3: 22, 7: 2, 6: 6, 2: 34, 9: 1, 4: 19}",-0.8581326473057517
377,barabasi_albert,100,5,2,10,3.2394,4.0,2.7422618401604177,"{12: 1, 15: 1, 13: 1, 11: 2, 10: 2, 5: 6, 9: 3, 3: 25, 6: 4, 8: 2, 4: 15, 7: 2, 2: 36}",-0.8581326473057517
378,barabasi_albert,100,5,2,10,3.1342,4.0,3.181194744117373,"{10: 1, 8: 2, 23: 1, 16: 1, 14: 1, 7: 8, 6: 6, 4: 14, 11: 1, 5: 5, 2: 43, 3: 17}",-0.8581326473057517
379,barabasi_albert,100,5,2,10,3.2642,4.0,2.6115129714401193,"{9: 3, 14: 1, 10: 2, 15: 1, 12: 1, 8: 3, 7: 2, 4: 11, 5: 13, 6: 3, 3: 27, 2: 33}",-0.8581326473057517
380,barabasi_albert,100,5,2,10,3.246,4.0,2.745906043549196,"{12: 2, 8: 3, 16: 1, 14: 1, 7: 5, 6: 5, 11: 1, 4: 11, 5: 10, 2: 38, 10: 1, 3: 22}",-0.8581326473057517
381,barabasi_albert,100,5,2,10,3.2862,4.0,2.5806975801127883,"{10: 1, 13: 2, 16: 1, 9: 2, 6: 7, 5: 10, 4: 10, 7: 5, 3: 27, 2: 33, 8: 2}",-0.8581326473057517
382,barabasi_albert,100,5,2,10,3.324,4.0,2.449489742783178,"{10: 2, 11: 1, 7: 7, 13: 1, 9: 2, 8: 6, 6: 4, 5: 5, 4: 12, 3: 24, 2: 36}",-0.8581326473057517
383,barabasi_albert,100,5,2,10,3.209,4.0,2.7856776554368237,"{13: 1, 18: 1, 9: 4, 8: 4, 11: 1, 5: 7, 3: 16, 7: 3, 4: 12, 6: 7, 10: 1, 2: 43}",-0.8581326473057517
384,barabasi_albert,100,5,2,10,3.313,4.0,2.553429066960741,"{16: 1, 13: 2, 10: 2, 8: 4, 4: 18, 7: 4, 5: 5, 6: 6, 3: 29, 2: 29}",-0.8581326473057517
385,barabasi_albert,100,5,2,10,3.201,4.0,2.9223278392404914,"{16: 2, 9: 3, 14: 1, 12: 1, 3: 18, 11: 1, 5: 9, 6: 6, 8: 2, 4: 12, 2: 42, 7: 3}",-0.8581326473057517
386,barabasi_albert,100,5,2,10,3.1934,4.0,2.6645825188948455,"{9: 2, 11: 2, 13: 2, 7: 3, 4: 19, 10: 2, 8: 2, 3: 14, 2: 41, 12: 1, 5: 7, 6: 5}",-0.8581326473057517
387,barabasi_albert,100,5,2,10,3.217,4.0,2.734958866235469,"{10: 4, 16: 2, 8: 1, 5: 7, 6: 7, 7: 3, 4: 15, 11: 1, 3: 24, 9: 1, 2: 35}",-0.8581326473057517
388,barabasi_albert,100,5,2,10,3.3134,4.0,2.4657656011875906,"{14: 1, 13: 1, 11: 2, 8: 3, 9: 1, 6: 5, 7: 8, 4: 17, 5: 6, 3: 22, 2: 34}",-0.8581326473057517
389,barabasi_albert,100,5,2,10,3.2586,4.0,2.6608269391300143,"{13: 1, 11: 3, 15: 1, 9: 2, 10: 1, 3: 27, 6: 3, 4: 14, 8: 4, 7: 3, 5: 7, 2: 34}",-0.8581326473057517
390,barabasi_albert,100,5,2,10,3.201,4.0,3.0430248109405875,"{10: 1, 17: 1, 6: 6, 20: 1, 7: 5, 16: 1, 4: 16, 8: 2, 5: 11, 3: 12, 9: 1, 2: 43}",-0.8581326473057517
391,barabasi_albert,100,5,2,10,3.268,4.0,2.453568829277059,"{11: 4, 10: 1, 6: 13, 13: 1, 5: 5, 9: 2, 4: 14, 3: 25, 8: 1, 7: 1, 2: 33}",-0.8581326473057517
392,barabasi_albert,100,5,2,10,3.2516,4.0,2.749545416973504,"{8: 4, 14: 2, 12: 1, 13: 2, 7: 4, 3: 22, 11: 1, 5: 11, 4: 16, 6: 1, 2: 36}",-0.8581326473057517
393,barabasi_albert,100,5,2,10,3.1804,4.0,2.8844410203711917,"{12: 2, 13: 1, 6: 4, 10: 1, 17: 1, 9: 2, 11: 1, 3: 18, 14: 1, 5: 11, 7: 2, 4: 17, 2: 39}",-0.8581326473057517
394,barabasi_albert,100,5,2,10,3.2292,4.0,2.8460498941515415,"{10: 3, 14: 1, 17: 1, 15: 1, 5: 7, 9: 3, 7: 3, 3: 27, 4: 13, 6: 5, 2: 35, 8: 1}",-0.8581326473057517
395,barabasi_albert,100,5,2,10,3.2582,4.0,2.5729360660537215,"{11: 1, 17: 1, 8: 5, 10: 2, 9: 3, 5: 9, 4: 13, 7: 5, 2: 33, 3: 27, 6: 1}",-0.8581326473057517
396,barabasi_albert,100,5,2,10,3.2702,4.0,2.4979991993593593,"{11: 3, 8: 2, 14: 1, 13: 1, 6: 9, 7: 3, 5: 12, 4: 12, 9: 1, 3: 20, 2: 36}",-0.8581326473057517
397,barabasi_albert,100,5,2,10,3.228,4.0,2.705549851693737,"{9: 5, 17: 1, 15: 1, 12: 1, 5: 10, 7: 5, 4: 14, 6: 4, 8: 1, 3: 22, 2: 36}",-0.8581326473057517
398,barabasi_albert,100,5,2,10,3.31,4.0,2.596150997149434,"{15: 1, 16: 1, 10: 1, 12: 1, 8: 3, 4: 16, 9: 1, 7: 5, 6: 6, 3: 22, 5: 9, 2: 34}",-0.8581326473057517
399,barabasi_albert,100,5,2,10,3.2174,4.0,2.8460498941515415,"{10: 3, 5: 11, 12: 1, 15: 1, 20: 1, 8: 2, 7: 2, 3: 23, 6: 4, 9: 1, 4: 17, 2: 34}",-0.8581326473057517
400,barabasi_albert,100,5,2,10,3.1958,4.0,2.7092434368288134,"{13: 2, 10: 3, 12: 2, 9: 1, 5: 9, 11: 1, 6: 6, 4: 13, 3: 19, 8: 2, 7: 2, 2: 40}",-0.8581326473057517
401,barabasi_albert,100,5,2,10,3.2478,4.0,2.596150997149434,"{14: 1, 6: 7, 7: 4, 10: 3, 11: 1, 8: 2, 12: 2, 5: 13, 2: 41, 3: 16, 4: 10}",-0.8581326473057517
402,barabasi_albert,100,5,2,10,3.2982,4.0,2.5258661880630178,"{8: 6, 6: 4, 10: 1, 12: 1, 17: 1, 11: 1, 9: 1, 3: 22, 5: 11, 4: 17, 7: 2, 2: 33}",-0.8581326473057517
403,barabasi_albert,100,5,2,10,3.197,4.0,2.979932885150268,"{13: 2, 9: 2, 8: 2, 19: 1, 7: 3, 14: 1, 6: 3, 5: 11, 2: 42, 4: 15, 11: 1, 10: 1, 3: 16}",-0.8581326473057517
404,barabasi_albert,100,5,2,10,3.3068,4.0,2.5059928172283334,"{13: 1, 11: 2, 6: 6, 10: 2, 14: 1, 8: 3, 5: 14, 7: 3, 3: 20, 4: 12, 2: 36}",-0.8581326473057517
405,barabasi_albert,100,5,2,10,3.3238,4.0,2.6267851073127395,"{17: 1, 12: 2, 11: 1, 8: 5, 3: 21, 5: 15, 4: 7, 7: 3, 6: 6, 9: 1, 2: 38}",-0.8581326473057517
406,barabasi_albert,100,5,2,10,3.2702,4.0,2.6229754097208002,"{9: 2, 10: 1, 6: 7, 16: 1, 14: 1, 8: 5, 12: 1, 5: 6, 3: 22, 4: 17, 7: 2, 2: 35}",-0.8581326473057517
407,barabasi_albert,100,5,2,10,3.2168,4.0,2.7676705006196096,"{11: 1, 13: 1, 9: 5, 19: 1, 7: 4, 3: 20, 6: 4, 8: 1, 5: 10, 4: 14, 2: 38, 10: 1}",-0.8581326473057517
408,barabasi_albert,100,5,2,10,3.2792,4.0,2.6381811916545836,"{15: 2, 8: 4, 13: 1, 9: 3, 6: 7, 3: 27, 10: 1, 5: 6, 7: 1, 4: 16, 2: 32}",-0.8581326473057517
409,barabasi_albert,100,5,2,10,3.2312,4.0,2.814249455894058,"{11: 2, 19: 1, 10: 3, 8: 2, 13: 1, 4: 11, 7: 3, 6: 10, 5: 6, 2: 38, 3: 23}",-0.8581326473057517
410,barabasi_albert,100,5,2,10,3.2694,4.0,2.6795522013948525,"{11: 1, 10: 3, 12: 1, 8: 5, 16: 1, 7: 4, 6: 7, 9: 1, 3: 23, 4: 10, 5: 5, 2: 39}",-0.8581326473057517
411,barabasi_albert,100,5,2,10,3.299,4.0,2.6570660511172846,"{16: 1, 9: 3, 11: 3, 12: 1, 10: 1, 6: 8, 8: 2, 5: 5, 3: 26, 4: 15, 7: 1, 2: 34}",-0.8581326473057517
412,barabasi_albert,100,5,2,10,3.183,4.0,3.120897306865447,"{12: 2, 19: 1, 16: 1, 7: 5, 18: 1, 4: 19, 11: 1, 6: 4, 5: 7, 3: 24, 2: 35}",-0.8581326473057517
413,barabasi_albert,100,5,2,10,3.361,4.0,2.4819347291981715,"{12: 1, 9: 2, 8: 5, 6: 7, 10: 1, 16: 1, 5: 7, 4: 14, 7: 5, 3: 22, 2: 35}",-0.8581326473057517
414,barabasi_albert,100,5,2,10,3.311,4.0,2.5258661880630178,"{8: 4, 14: 1, 11: 1, 12: 2, 10: 2, 5: 8, 6: 5, 7: 2, 3: 26, 4: 16, 9: 1, 2: 32}",-0.8581326473057517
415,barabasi_albert,100,5,2,10,3.2884,4.0,2.6795522013948525,"{7: 4, 9: 3, 14: 2, 16: 1, 5: 9, 4: 18, 6: 5, 10: 1, 2: 37, 8: 2, 3: 18}",-0.8581326473057517
416,barabasi_albert,100,5,2,10,3.2242,4.0,2.734958866235469,"{13: 2, 11: 2, 12: 2, 7: 5, 10: 1, 5: 6, 3: 24, 9: 1, 8: 3, 2: 39, 6: 5, 4: 10}",-0.8581326473057517
417,barabasi_albert,100,5,2,10,3.3006,4.0,2.5337718918639855,"{12: 1, 10: 2, 9: 2, 13: 1, 8: 3, 4: 12, 11: 2, 7: 4, 6: 5, 5: 8, 3: 25, 2: 35}",-0.8581326473057517
418,barabasi_albert,100,5,2,10,3.3104,4.0,2.4,"{9: 3, 13: 1, 14: 1, 11: 1, 8: 3, 7: 2, 6: 9, 5: 11, 3: 18, 4: 16, 2: 35}",-0.8581326473057517
419,barabasi_albert,100,5,2,10,3.2972,4.0,2.596150997149434,"{13: 2, 6: 4, 12: 1, 10: 2, 11: 2, 4: 17, 8: 3, 5: 6, 3: 23, 7: 5, 2: 35}",-0.8581326473057517
420,barabasi_albert,100,5,2,10,3.213,4.0,2.7640549922170505,"{11: 2, 14: 1, 9: 3, 12: 1, 13: 2, 5: 9, 7: 4, 6: 3, 8: 2, 4: 11, 3: 24, 2: 38}",-0.8581326473057517
421,barabasi_albert,100,5,2,10,3.298,4.0,2.4576411454889016,"{15: 1, 9: 3, 12: 2, 7: 5, 3: 26, 10: 1, 6: 6, 8: 1, 4: 15, 2: 31, 5: 9}",-0.8581326473057517
422,barabasi_albert,100,5,2,10,3.3344,4.0,2.553429066960741,"{8: 5, 13: 1, 14: 1, 12: 1, 11: 1, 4: 15, 9: 2, 7: 5, 6: 4, 5: 6, 3: 25, 2: 34}",-0.8581326473057517
423,barabasi_albert,100,5,2,10,3.2074,4.0,2.756809750418044,"{12: 3, 10: 1, 14: 2, 7: 3, 8: 5, 6: 7, 5: 9, 4: 11, 3: 16, 2: 43}",-0.8581326473057517
424,barabasi_albert,100,5,2,10,3.2424,4.0,2.6758176320519302,"{11: 2, 13: 1, 12: 1, 16: 1, 8: 3, 7: 9, 5: 6, 4: 15, 9: 1, 3: 25, 2: 35, 6: 1}",-0.8581326473057517
425,barabasi_albert,100,5,2,10,3.3252,4.0,2.5099800796022267,"{13: 2, 12: 1, 9: 4, 8: 2, 7: 2, 6: 10, 10: 1, 5: 9, 3: 21, 4: 11, 2: 37}",-0.8581326473057517
426,barabasi_albert,100,5,2,10,3.1898,4.0,2.86705423736629,"{13: 1, 12: 2, 15: 2, 9: 4, 5: 12, 6: 2, 8: 1, 4: 15, 3: 17, 2: 41, 7: 2, 10: 1}",-0.8581326473057517
427,barabasi_albert,100,5,2,10,3.3198,4.0,2.5219040425836985,"{7: 7, 15: 1, 12: 1, 9: 3, 8: 2, 5: 9, 4: 15, 6: 3, 3: 22, 11: 2, 2: 35}",-0.8581326473057517
428,barabasi_albert,100,5,2,10,3.2608,4.0,2.5612496949731396,"{12: 2, 11: 2, 8: 4, 13: 1, 9: 2, 7: 5, 5: 9, 4: 14, 6: 3, 2: 37, 3: 21}",-0.8581326473057517
429,barabasi_albert,100,5,2,10,3.275,4.0,2.6683328128252666,"{9: 2, 10: 2, 12: 2, 15: 1, 8: 2, 6: 7, 5: 11, 4: 10, 7: 2, 13: 1, 3: 23, 2: 37}",-0.8581326473057517
430,barabasi_albert,100,5,2,10,3.2354,4.0,2.6645825188948455,"{15: 1, 12: 1, 9: 3, 7: 4, 11: 3, 3: 17, 8: 2, 6: 3, 10: 1, 5: 10, 4: 15, 2: 40}",-0.8581326473057517
431,barabasi_albert,100,5,2,10,3.2732,4.0,2.5059928172283334,"{10: 1, 12: 2, 9: 3, 14: 1, 7: 3, 8: 4, 4: 11, 2: 33, 6: 8, 3: 28, 5: 6}",-0.8581326473057517
432,barabasi_albert,100,5,2,10,3.2668,4.0,2.584569596664017,"{11: 2, 12: 3, 8: 4, 3: 23, 9: 2, 10: 1, 5: 6, 6: 6, 7: 3, 4: 13, 2: 37}",-0.8581326473057517
433,barabasi_albert,100,5,2,10,3.1522,4.0,3.0397368307141326,"{11: 2, 13: 1, 19: 1, 15: 1, 6: 2, 9: 1, 5: 6, 10: 2, 7: 4, 4: 14, 8: 4, 2: 42, 3: 20}",-0.8581326473057517
434,barabasi_albert,100,5,2,10,3.1664,4.0,2.929163703175362,"{15: 1, 17: 2, 11: 1, 8: 1, 9: 1, 10: 2, 5: 7, 7: 3, 6: 8, 3: 23, 4: 14, 2: 37}",-0.8581326473057517
435,barabasi_albert,100,5,2,10,3.1688,4.0,2.9154759474226504,"{17: 1, 10: 3, 15: 1, 12: 1, 11: 2, 7: 5, 6: 3, 2: 44, 8: 2, 5: 10, 4: 13, 3: 15}",-0.8581326473057517
436,barabasi_albert,100,5,2,10,3.191,4.0,2.694438717061496,"{12: 1, 11: 4, 13: 1, 8: 2, 6: 4, 5: 4, 10: 1, 7: 7, 9: 2, 4: 13, 2: 41, 3: 20}",-0.8581326473057517
437,barabasi_albert,100,5,2,10,3.2268,4.0,2.6683328128252666,"{9: 4, 7: 4, 16: 1, 11: 3, 10: 2, 3: 23, 5: 6, 6: 5, 4: 14, 2: 37, 8: 1}",-0.8581326473057517
438,barabasi_albert,100,5,2,10,3.2466,4.0,2.7092434368288134,"{7: 5, 13: 1, 10: 3, 11: 1, 17: 1, 4: 8, 6: 4, 3: 25, 9: 2, 5: 11, 8: 2, 2: 37}",-0.8581326473057517
439,barabasi_albert,100,5,2,10,3.2896,4.0,2.6115129714401193,"{10: 3, 14: 1, 9: 2, 15: 1, 6: 5, 8: 4, 7: 5, 4: 16, 5: 5, 3: 21, 2: 37}",-0.8581326473057517
440,barabasi_albert,100,5,2,10,3.2004,4.0,2.8844410203711917,"{16: 1, 8: 1, 12: 3, 10: 1, 13: 2, 7: 4, 9: 2, 5: 6, 4: 13, 3: 26, 2: 37, 6: 4}",-0.8581326473057517
441,barabasi_albert,100,5,2,10,3.2364,4.0,2.701851217221259,"{11: 2, 7: 9, 15: 1, 14: 1, 5: 8, 9: 2, 10: 1, 4: 11, 8: 2, 6: 4, 3: 16, 2: 43}",-0.8581326473057517
442,barabasi_albert,100,5,2,10,3.3102,4.0,2.592296279363144,"{12: 1, 15: 2, 10: 2, 5: 9, 6: 5, 8: 3, 7: 4, 3: 24, 9: 1, 4: 16, 2: 33}",-0.8581326473057517
443,barabasi_albert,100,5,2,10,3.2192,4.0,2.835489375751565,"{21: 1, 11: 2, 14: 1, 8: 3, 6: 8, 7: 3, 5: 13, 4: 10, 3: 20, 9: 1, 2: 38}",-0.8581326473057517
444,barabasi_albert,100,5,2,10,3.2244,4.0,2.814249455894058,"{9: 3, 15: 2, 13: 1, 10: 2, 8: 2, 3: 24, 7: 5, 6: 4, 4: 14, 2: 38, 11: 1, 5: 4}",-0.8581326473057517
445,barabasi_albert,100,5,2,10,3.2344,4.0,2.7313000567495327,"{17: 1, 13: 1, 8: 6, 11: 2, 9: 1, 5: 12, 7: 1, 10: 2, 4: 16, 2: 40, 3: 16, 6: 2}",-0.8581326473057517
446,barabasi_albert,100,5,2,10,3.3046,4.0,2.4899799195977463,"{11: 3, 10: 1, 9: 3, 12: 1, 6: 6, 7: 7, 2: 38, 3: 21, 4: 12, 8: 2, 5: 6}",-0.8581326473057517
447,barabasi_albert,100,5,2,10,3.2382,4.0,2.6608269391300143,"{16: 1, 10: 5, 9: 2, 11: 1, 8: 4, 2: 36, 5: 7, 7: 3, 6: 4, 3: 27, 4: 10}",-0.8581326473057517
448,barabasi_albert,100,5,2,10,3.24,4.0,2.6570660511172846,"{16: 1, 11: 2, 12: 1, 9: 1, 8: 5, 10: 2, 4: 15, 6: 4, 5: 8, 7: 3, 2: 38, 3: 20}",-0.8581326473057517
449,barabasi_albert,100,5,2,10,3.2722,4.0,2.694438717061496,"{20: 1, 7: 4, 11: 1, 9: 3, 8: 4, 3: 21, 6: 9, 4: 14, 5: 5, 10: 1, 2: 37}",-0.8581326473057517
450,barabasi_albert,100,5,2,10,3.2746,4.0,2.6758176320519302,"{9: 3, 14: 3, 11: 1, 10: 2, 5: 13, 8: 1, 4: 15, 2: 37, 6: 6, 3: 19}",-0.8581326473057517
451,barabasi_albert,100,5,2,10,3.1598,4.0,3.0430248109405875,"{9: 3, 8: 1, 20: 1, 15: 1, 14: 1, 4: 5, 11: 2, 5: 9, 10: 1, 6: 6, 2: 35, 7: 2, 3: 33}",-0.8581326473057517
452,barabasi_albert,100,5,2,10,3.2586,4.0,2.749545416973504,"{11: 1, 16: 1, 10: 3, 9: 3, 15: 1, 6: 7, 7: 3, 3: 16, 4: 15, 8: 1, 5: 8, 2: 41}",-0.8581326473057517
453,barabasi_albert,100,5,2,10,3.1752,4.0,3.0430248109405875,"{12: 1, 4: 17, 8: 2, 18: 2, 11: 1, 16: 1, 9: 1, 3: 19, 6: 5, 5: 11, 7: 2, 2: 38}",-0.8581326473057517
454,barabasi_albert,100,5,2,10,3.2878,4.0,2.6457513110645907,"{8: 4, 9: 3, 11: 2, 14: 1, 15: 1, 7: 3, 6: 7, 5: 11, 3: 24, 2: 38, 4: 6}",-0.8581326473057517
455,barabasi_albert,100,5,2,10,3.2872,4.0,2.5298221281347035,"{14: 1, 9: 2, 15: 1, 8: 5, 11: 1, 7: 5, 6: 7, 4: 16, 5: 5, 2: 35, 3: 22}",-0.8581326473057517
456,barabasi_albert,100,5,2,10,3.1738,4.0,2.8635642126552705,"{16: 1, 5: 10, 10: 3, 7: 4, 17: 1, 6: 4, 8: 6, 3: 16, 11: 1, 4: 10, 2: 44}",-0.8581326473057517
457,barabasi_albert,100,5,2,10,3.18,4.0,2.95296461204668,"{16: 2, 8: 3, 17: 1, 13: 1, 5: 5, 6: 8, 3: 22, 10: 1, 4: 17, 9: 1, 7: 2, 2: 37}",-0.8581326473057517
458,barabasi_albert,100,5,2,10,3.2864,4.0,2.6076809620810595,"{10: 2, 13: 1, 15: 1, 12: 2, 6: 5, 4: 12, 7: 5, 5: 11, 3: 29, 11: 1, 2: 31}",-0.8581326473057517
459,barabasi_albert,100,5,2,10,3.2612,4.0,2.734958866235469,"{12: 2, 15: 2, 8: 3, 9: 2, 7: 3, 5: 9, 3: 24, 6: 2, 4: 16, 10: 2, 2: 35}",-0.8581326473057517
460,barabasi_albert,100,5,2,10,3.243,4.0,2.8495613697550013,"{12: 1, 16: 2, 13: 1, 11: 2, 7: 2, 9: 2, 3: 22, 6: 6, 8: 1, 4: 18, 5: 7, 2: 36}",-0.8581326473057517
461,barabasi_albert,100,5,2,10,3.2348,4.0,2.6870057685088806,"{12: 2, 10: 3, 7: 3, 13: 1, 11: 2, 9: 3, 5: 7, 6: 2, 8: 1, 4: 19, 3: 18, 2: 39}",-0.8581326473057517
462,barabasi_albert,100,5,2,10,3.225,4.0,2.7202941017470885,"{9: 3, 12: 2, 11: 1, 15: 1, 14: 1, 10: 1, 5: 8, 6: 8, 4: 17, 7: 2, 3: 17, 2: 39}",-0.8581326473057517
463,barabasi_albert,100,5,2,10,3.228,4.0,2.874021572639983,"{12: 2, 10: 1, 18: 1, 13: 1, 7: 8, 11: 1, 5: 8, 9: 2, 4: 5, 3: 30, 6: 3, 2: 37, 8: 1}",-0.8581326473057517
464,barabasi_albert,100,5,2,10,3.3552,4.0,2.5377155080899043,"{11: 2, 14: 1, 8: 3, 10: 1, 13: 1, 6: 7, 7: 3, 4: 15, 5: 9, 3: 19, 9: 2, 2: 37}",-0.8581326473057517
465,barabasi_albert,100,5,2,10,3.3192,4.0,2.4289915602982237,"{9: 1, 16: 1, 10: 1, 7: 7, 6: 5, 13: 1, 5: 11, 8: 1, 11: 1, 3: 25, 4: 16, 2: 30}",-0.8581326473057517
466,barabasi_albert,100,5,2,10,3.2106,4.0,2.6795522013948525,"{11: 4, 9: 1, 10: 5, 13: 1, 6: 5, 7: 2, 8: 1, 3: 26, 5: 8, 4: 10, 2: 37}",-0.8581326473057517
467,barabasi_albert,100,5,2,10,3.2464,4.0,2.6720778431774774,"{11: 3, 10: 3, 8: 3, 12: 1, 15: 1, 7: 1, 9: 1, 3: 28, 4: 12, 6: 5, 5: 8, 2: 34}",-0.8581326473057517
468,barabasi_albert,100,5,2,10,3.1326,4.0,3.2649655434629015,"{9: 1, 10: 2, 14: 1, 16: 1, 25: 1, 8: 2, 5: 7, 6: 5, 7: 5, 3: 20, 4: 15, 2: 40}",-0.8581326473057517
469,barabasi_albert,100,5,2,10,3.32,4.0,2.5099800796022267,"{12: 2, 13: 1, 7: 8, 11: 1, 4: 13, 9: 3, 6: 7, 5: 7, 2: 39, 8: 1, 3: 18}",-0.8581326473057517
470,barabasi_albert,100,5,2,10,3.3026,4.0,2.445403852127497,"{13: 1, 11: 2, 12: 2, 8: 2, 9: 1, 6: 5, 4: 12, 5: 13, 7: 5, 2: 33, 3: 24}",-0.8581326473057517
471,barabasi_albert,100,5,2,10,3.3082,4.0,2.477902338672773,"{10: 2, 11: 1, 8: 3, 9: 2, 7: 4, 12: 1, 13: 1, 6: 9, 5: 9, 4: 7, 2: 36, 3: 25}",-0.8581326473057517
472,barabasi_albert,100,5,2,10,3.2718,4.0,2.596150997149434,"{13: 1, 11: 1, 12: 1, 9: 2, 8: 3, 16: 1, 5: 10, 2: 35, 7: 4, 3: 24, 6: 7, 4: 11}",-0.8581326473057517
473,barabasi_albert,100,5,2,10,3.2914,4.0,2.5495097567963922,"{12: 3, 14: 1, 10: 1, 5: 7, 11: 1, 9: 1, 7: 4, 6: 5, 8: 2, 4: 18, 3: 25, 2: 32}",-0.8581326473057517
474,barabasi_albert,100,5,2,10,3.3098,4.0,2.5019992006393608,"{12: 2, 9: 4, 11: 2, 5: 9, 4: 16, 13: 1, 8: 1, 6: 9, 3: 22, 2: 34}",-0.8581326473057517
