graph_id,model,n_nodes,m0,m,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
368,barabasi_albert,100,5,2,100,3.3012,4.0,2.4859605789312105,"{9: 3, 16: 1, 8: 2, 13: 1, 4: 16, 11: 1, 6: 10, 7: 4, 3: 23, 5: 6, 2: 33}",-0.7870583029069778
369,barabasi_albert,100,5,2,100,3.3974,4.0,2.345207879911715,"{10: 2, 11: 2, 8: 1, 13: 1, 12: 1, 6: 4, 5: 18, 7: 4, 3: 21, 4: 14, 2: 32}",-0.7870583029069778
370,barabasi_albert,100,5,2,100,3.3546,4.0,2.353720459187964,"{10: 2, 11: 1, 12: 2, 9: 2, 6: 10, 8: 2, 3: 23, 7: 2, 5: 10, 4: 13, 2: 33}",-0.7870583029069778
371,barabasi_albert,100,5,2,100,3.3348,4.0,2.4738633753705965,"{13: 1, 12: 2, 11: 1, 8: 4, 6: 7, 10: 1, 7: 4, 4: 16, 2: 34, 3: 23, 5: 6, 9: 1}",-0.7870583029069778
372,barabasi_albert,100,5,2,100,3.2922,4.0,2.513961017995307,"{12: 1, 15: 1, 6: 7, 8: 3, 13: 1, 10: 2, 9: 1, 4: 15, 5: 13, 7: 2, 2: 36, 3: 18}",-0.7870583029069778
373,barabasi_albert,100,5,2,100,3.3038,4.0,2.4413111231467406,"{5: 15, 16: 1, 10: 1, 8: 1, 11: 1, 6: 6, 9: 2, 12: 1, 2: 32, 3: 25, 7: 5, 4: 10}",-0.7870583029069778
374,barabasi_albert,100,5,2,100,3.2854,4.0,2.5729360660537215,"{15: 1, 10: 3, 13: 1, 9: 2, 6: 4, 4: 16, 12: 1, 5: 14, 7: 3, 8: 1, 3: 17, 2: 37}",-0.7870583029069778
375,barabasi_albert,100,5,2,100,3.2966,4.0,2.6229754097208002,"{11: 3, 14: 1, 13: 1, 7: 4, 4: 12, 12: 1, 10: 1, 5: 12, 8: 2, 3: 24, 2: 35, 6: 4}",-0.7870583029069778
376,barabasi_albert,100,5,2,100,3.2126,4.0,2.630589287593181,"{10: 2, 14: 1, 8: 3, 12: 2, 7: 5, 9: 2, 11: 1, 6: 4, 4: 13, 3: 20, 5: 8, 2: 39}",-0.7870583029069778
377,barabasi_albert,100,5,2,100,3.2892,4.0,2.5573423705088842,"{8: 1, 11: 3, 14: 1, 7: 2, 12: 1, 9: 3, 3: 22, 5: 8, 4: 16, 10: 1, 6: 7, 2: 35}",-0.7870583029069778
378,barabasi_albert,100,5,2,100,3.3006,4.0,2.5099800796022267,"{7: 6, 9: 3, 16: 1, 13: 1, 5: 11, 6: 4, 8: 5, 4: 14, 2: 38, 3: 17}",-0.7870583029069778
379,barabasi_albert,100,5,2,100,3.3122,4.0,2.493992782667985,"{10: 3, 18: 1, 7: 7, 9: 3, 5: 10, 6: 5, 4: 14, 3: 26, 2: 31}",-0.7870583029069778
380,barabasi_albert,100,5,2,100,3.32,4.0,2.3874672772626644,"{8: 3, 11: 2, 10: 3, 9: 1, 5: 11, 12: 1, 7: 4, 6: 6, 3: 28, 4: 9, 2: 32}",-0.7870583029069778
381,barabasi_albert,100,5,2,100,3.3162,4.0,2.4413111231467406,"{13: 2, 11: 2, 9: 4, 7: 3, 5: 7, 6: 5, 4: 23, 2: 31, 10: 1, 3: 22}",-0.7870583029069778
382,barabasi_albert,100,5,2,100,3.3152,4.0,2.545584412271571,"{13: 1, 10: 4, 12: 1, 9: 2, 8: 4, 7: 2, 5: 11, 3: 16, 6: 8, 4: 9, 2: 42}",-0.7870583029069778
383,barabasi_albert,100,5,2,100,3.2974,4.0,2.5337718918639855,"{10: 2, 15: 1, 6: 5, 16: 1, 11: 1, 7: 7, 4: 15, 3: 27, 5: 10, 2: 30, 8: 1}",-0.7870583029069778
384,barabasi_albert,100,5,2,100,3.3076,4.0,2.3065125189341593,"{12: 2, 7: 7, 10: 1, 6: 8, 8: 2, 5: 8, 9: 3, 4: 13, 3: 22, 2: 34}",-0.7870583029069778
385,barabasi_albert,100,5,2,100,3.2988,4.0,2.5337718918639855,"{11: 3, 10: 1, 16: 1, 12: 1, 7: 6, 2: 34, 4: 17, 6: 8, 5: 8, 3: 21}",-0.7870583029069778
386,barabasi_albert,100,5,2,100,3.3374,4.0,2.244994432064365,"{9: 3, 8: 2, 11: 2, 6: 8, 10: 1, 7: 7, 5: 10, 3: 22, 4: 11, 2: 34}",-0.7870583029069778
387,barabasi_albert,100,5,2,100,3.2924,4.0,2.4617067250182343,"{11: 2, 8: 3, 10: 4, 7: 4, 13: 1, 5: 14, 4: 13, 6: 4, 2: 38, 3: 17}",-0.7870583029069778
388,barabasi_albert,100,5,2,100,3.3464,4.0,2.3194827009486403,"{11: 3, 10: 1, 6: 3, 7: 6, 9: 4, 8: 2, 4: 20, 3: 22, 2: 32, 5: 7}",-0.7870583029069778
389,barabasi_albert,100,5,2,100,3.3084,4.0,2.3108440016582685,"{11: 2, 10: 2, 8: 2, 12: 1, 9: 1, 7: 6, 4: 26, 6: 8, 5: 3, 2: 35, 3: 14}",-0.7870583029069778
390,barabasi_albert,100,5,2,100,3.2628,4.0,2.615339366124404,"{14: 1, 9: 4, 15: 1, 8: 6, 6: 4, 7: 3, 3: 18, 2: 40, 10: 1, 4: 12, 5: 10}",-0.7870583029069778
391,barabasi_albert,100,5,2,100,3.3504,4.0,2.3832750575625967,"{13: 1, 9: 1, 10: 1, 11: 3, 8: 3, 6: 4, 4: 14, 5: 13, 3: 21, 7: 5, 2: 34}",-0.7870583029069778
392,barabasi_albert,100,5,2,100,3.2596,4.0,2.541653005427767,"{13: 2, 10: 3, 12: 1, 7: 3, 4: 16, 8: 5, 5: 9, 6: 6, 3: 16, 2: 39}",-0.7870583029069778
393,barabasi_albert,100,5,2,100,3.3036,4.0,2.340939982143925,"{7: 6, 14: 1, 10: 2, 11: 2, 6: 9, 9: 1, 5: 9, 4: 18, 3: 18, 2: 34}",-0.7870583029069778
394,barabasi_albert,100,5,2,100,3.3056,4.0,2.5219040425836985,"{14: 1, 12: 2, 13: 1, 10: 2, 5: 13, 4: 18, 9: 1, 3: 21, 7: 4, 8: 1, 6: 3, 2: 33}",-0.7870583029069778
395,barabasi_albert,100,5,2,100,3.2994,4.0,2.449489742783178,"{5: 6, 12: 1, 13: 2, 9: 1, 11: 1, 7: 4, 6: 9, 3: 22, 8: 4, 4: 16, 2: 34}",-0.7870583029069778
396,barabasi_albert,100,5,2,100,3.3048,4.0,2.3916521486202797,"{14: 1, 10: 1, 7: 6, 8: 4, 12: 2, 6: 4, 5: 15, 4: 13, 3: 19, 2: 35}",-0.7870583029069778
397,barabasi_albert,100,5,2,100,3.3444,4.0,2.3108440016582685,"{8: 6, 14: 1, 9: 3, 5: 12, 6: 6, 7: 3, 11: 1, 4: 10, 3: 27, 2: 31}",-0.7870583029069778
398,barabasi_albert,100,5,2,100,3.3836,4.0,2.349468024894146,"{8: 3, 9: 5, 10: 2, 12: 1, 11: 1, 4: 19, 3: 21, 5: 8, 2: 33, 6: 6, 7: 1}",-0.7870583029069778
399,barabasi_albert,100,5,2,100,3.2924,4.0,2.449489742783178,"{12: 3, 10: 1, 6: 10, 9: 4, 8: 3, 4: 13, 7: 2, 3: 25, 5: 5, 2: 34}",-0.7870583029069778
400,barabasi_albert,100,5,2,100,3.4142,4.0,2.2135943621178655,"{12: 1, 13: 1, 8: 5, 10: 1, 4: 10, 3: 22, 6: 9, 7: 3, 5: 16, 2: 32}",-0.7870583029069778
401,barabasi_albert,100,5,2,100,3.36,4.0,2.2671568097509267,"{8: 3, 11: 1, 12: 1, 7: 7, 4: 19, 9: 3, 5: 11, 2: 35, 10: 1, 3: 16, 6: 3}",-0.7870583029069778
402,barabasi_albert,100,5,2,100,3.3154,4.0,2.493992782667985,"{13: 2, 9: 1, 8: 4, 16: 1, 7: 5, 6: 7, 4: 16, 2: 30, 3: 27, 5: 7}",-0.7870583029069778
403,barabasi_albert,100,5,2,100,3.2752,4.0,2.4331050121192876,"{9: 3, 15: 1, 7: 2, 13: 1, 10: 1, 8: 4, 4: 14, 5: 10, 6: 8, 3: 23, 2: 33}",-0.7870583029069778
404,barabasi_albert,100,5,2,100,3.3692,4.0,2.3790754506740637,"{10: 1, 7: 3, 14: 1, 9: 1, 15: 1, 6: 5, 8: 5, 4: 16, 5: 13, 3: 24, 2: 30}",-0.7870583029069778
405,barabasi_albert,100,5,2,100,3.377,4.0,2.2978250586152114,"{6: 6, 9: 3, 10: 3, 13: 1, 7: 2, 4: 16, 8: 4, 3: 24, 5: 10, 2: 31}",-0.7870583029069778
406,barabasi_albert,100,5,2,100,3.3118,4.0,2.4248711305964283,"{10: 6, 9: 2, 11: 1, 5: 10, 8: 5, 4: 17, 7: 2, 6: 1, 2: 35, 3: 21}",-0.7870583029069778
407,barabasi_albert,100,5,2,100,3.393,4.0,2.32379000772445,"{12: 1, 8: 6, 5: 8, 13: 1, 10: 2, 7: 3, 6: 9, 4: 16, 2: 34, 3: 20}",-0.7870583029069778
408,barabasi_albert,100,5,2,100,3.2954,4.0,2.4166091947189146,"{14: 1, 9: 5, 8: 2, 7: 7, 11: 1, 5: 8, 6: 9, 3: 23, 4: 7, 2: 37}",-0.7870583029069778
409,barabasi_albert,100,5,2,100,3.2928,4.0,2.4899799195977463,"{9: 2, 8: 3, 16: 1, 11: 3, 7: 5, 3: 28, 6: 7, 5: 6, 4: 14, 2: 31}",-0.7870583029069778
410,barabasi_albert,100,5,2,100,3.2864,4.0,2.4083189157584592,"{12: 1, 7: 7, 8: 3, 9: 2, 16: 1, 6: 9, 5: 11, 4: 10, 3: 20, 2: 36}",-0.7870583029069778
411,barabasi_albert,100,5,2,100,3.2554,4.0,2.588435821108957,"{9: 4, 8: 4, 13: 1, 17: 1, 10: 1, 4: 16, 7: 3, 6: 7, 5: 5, 3: 24, 2: 34}",-0.7870583029069778
412,barabasi_albert,100,5,2,100,3.3164,4.0,2.4617067250182343,"{13: 1, 11: 3, 9: 1, 10: 3, 6: 9, 7: 3, 3: 23, 5: 7, 2: 34, 8: 1, 4: 15}",-0.7870583029069778
413,barabasi_albert,100,5,2,100,3.3046,4.0,2.3194827009486403,"{8: 3, 10: 1, 9: 4, 11: 3, 3: 22, 5: 14, 4: 14, 7: 3, 6: 3, 2: 33}",-0.7870583029069778
414,barabasi_albert,100,5,2,100,3.3382,4.0,2.349468024894146,"{10: 2, 12: 1, 11: 1, 9: 5, 3: 25, 6: 5, 5: 8, 4: 15, 8: 1, 7: 5, 2: 32}",-0.7870583029069778
415,barabasi_albert,100,5,2,100,3.3708,4.0,2.2,"{8: 5, 9: 1, 6: 3, 4: 21, 10: 2, 7: 4, 5: 13, 11: 2, 2: 33, 3: 16}",-0.7870583029069778
416,barabasi_albert,100,5,2,100,3.395,4.0,2.1400934559032696,"{8: 2, 10: 2, 6: 7, 9: 4, 7: 7, 5: 11, 3: 20, 4: 14, 2: 33}",-0.7870583029069778
417,barabasi_albert,100,5,2,100,3.3144,4.0,2.3108440016582685,"{13: 3, 7: 4, 9: 1, 4: 12, 6: 6, 8: 3, 5: 16, 3: 26, 2: 29}",-0.7870583029069778
418,barabasi_albert,100,5,2,100,3.3006,4.0,2.4166091947189146,"{14: 1, 12: 2, 8: 2, 9: 1, 7: 4, 6: 8, 4: 18, 11: 1, 3: 29, 10: 1, 5: 5, 2: 28}",-0.7870583029069778
419,barabasi_albert,100,5,2,100,3.3234,4.0,2.32379000772445,"{6: 5, 12: 2, 9: 3, 8: 5, 10: 1, 3: 23, 5: 10, 4: 14, 7: 4, 2: 33}",-0.7870583029069778
420,barabasi_albert,100,5,2,100,3.3094,4.0,2.353720459187964,"{10: 2, 11: 2, 7: 4, 12: 1, 8: 2, 6: 9, 2: 35, 5: 7, 9: 2, 4: 17, 3: 19}",-0.7870583029069778
421,barabasi_albert,100,5,2,100,3.3568,4.0,2.2715633383201093,"{10: 4, 8: 3, 9: 3, 11: 1, 4: 15, 6: 5, 7: 3, 2: 29, 5: 9, 3: 28}",-0.7870583029069778
422,barabasi_albert,100,5,2,100,3.2134,4.0,2.615339366124404,"{15: 1, 8: 3, 10: 2, 11: 1, 16: 1, 6: 10, 7: 2, 3: 24, 5: 7, 4: 14, 9: 1, 2: 34}",-0.7870583029069778
423,barabasi_albert,100,5,2,100,3.308,4.0,2.5258661880630178,"{11: 1, 8: 4, 12: 2, 14: 1, 7: 5, 4: 14, 10: 1, 6: 7, 5: 4, 3: 27, 9: 1, 2: 33}",-0.7870583029069778
424,barabasi_albert,100,5,2,100,3.3564,4.0,2.244994432064365,"{10: 3, 9: 1, 12: 1, 8: 4, 6: 10, 4: 15, 7: 4, 5: 9, 3: 18, 2: 35}",-0.7870583029069778
425,barabasi_albert,100,5,2,100,3.2744,4.0,2.5337718918639855,"{14: 1, 12: 2, 7: 4, 10: 2, 6: 8, 5: 7, 8: 3, 9: 2, 3: 21, 4: 13, 2: 37}",-0.7870583029069778
426,barabasi_albert,100,5,2,100,3.2176,4.0,2.694438717061496,"{13: 1, 11: 1, 18: 1, 7: 7, 9: 1, 8: 3, 5: 7, 6: 6, 12: 1, 4: 14, 3: 21, 2: 37}",-0.7870583029069778
427,barabasi_albert,100,5,2,100,3.2956,4.0,2.5495097567963922,"{13: 2, 7: 8, 16: 1, 9: 2, 8: 3, 5: 3, 6: 5, 3: 27, 4: 18, 2: 31}",-0.7870583029069778
428,barabasi_albert,100,5,2,100,3.3776,4.0,2.340939982143925,"{7: 6, 15: 1, 9: 2, 11: 1, 10: 2, 4: 18, 6: 5, 5: 13, 8: 1, 3: 17, 2: 34}",-0.7870583029069778
429,barabasi_albert,100,5,2,100,3.2702,4.0,2.6570660511172846,"{10: 1, 6: 6, 12: 1, 18: 1, 8: 4, 9: 5, 4: 15, 5: 8, 7: 2, 3: 19, 2: 38}",-0.7870583029069778
430,barabasi_albert,100,5,2,100,3.3434,4.0,2.4617067250182343,"{7: 2, 8: 2, 11: 2, 12: 2, 6: 7, 9: 1, 5: 10, 10: 3, 4: 14, 2: 34, 3: 23}",-0.7870583029069778
431,barabasi_albert,100,5,2,100,3.2952,4.0,2.569046515733026,"{16: 1, 11: 1, 8: 2, 9: 4, 12: 2, 7: 2, 5: 11, 6: 6, 3: 30, 2: 31, 4: 10}",-0.7870583029069778
432,barabasi_albert,100,5,2,100,3.3546,4.0,2.4331050121192876,"{10: 1, 8: 5, 13: 1, 11: 1, 14: 1, 7: 4, 6: 4, 5: 13, 9: 1, 4: 12, 3: 24, 2: 33}",-0.7870583029069778
433,barabasi_albert,100,5,2,100,3.3158,4.0,2.420743687382041,"{8: 6, 7: 6, 14: 1, 10: 2, 6: 10, 11: 1, 5: 5, 4: 10, 3: 22, 2: 37}",-0.7870583029069778
434,barabasi_albert,100,5,2,100,3.2824,4.0,2.4166091947189146,"{10: 3, 13: 1, 9: 3, 8: 4, 4: 15, 6: 6, 5: 11, 11: 1, 7: 1, 3: 19, 2: 36}",-0.7870583029069778
435,barabasi_albert,100,5,2,100,3.29,4.0,2.6,"{13: 1, 10: 2, 7: 6, 15: 1, 11: 1, 4: 15, 8: 2, 9: 1, 6: 3, 5: 8, 3: 26, 12: 1, 2: 33}",-0.7870583029069778
436,barabasi_albert,100,5,2,100,3.2766,4.0,2.5059928172283334,"{13: 1, 14: 1, 10: 2, 12: 1, 7: 4, 8: 1, 5: 9, 6: 9, 4: 14, 9: 2, 2: 36, 3: 20}",-0.7870583029069778
437,barabasi_albert,100,5,2,100,3.3448,4.0,2.3832750575625967,"{9: 2, 11: 2, 10: 1, 13: 1, 5: 9, 8: 1, 7: 7, 6: 11, 4: 9, 3: 19, 2: 38}",-0.7870583029069778
438,barabasi_albert,100,5,2,100,3.2954,4.0,2.3874672772626644,"{10: 2, 12: 1, 9: 4, 8: 4, 7: 4, 3: 24, 4: 13, 6: 4, 11: 1, 5: 9, 2: 34}",-0.7870583029069778
439,barabasi_albert,100,5,2,100,3.302,4.0,2.5179356624028344,"{12: 1, 13: 1, 14: 1, 6: 7, 10: 3, 5: 11, 4: 16, 7: 4, 11: 1, 3: 21, 2: 34}",-0.7870583029069778
440,barabasi_albert,100,5,2,100,3.418,4.0,2.3366642891095846,"{10: 2, 9: 2, 8: 3, 11: 1, 12: 1, 7: 8, 5: 11, 4: 12, 6: 4, 3: 20, 2: 36}",-0.7870583029069778
441,barabasi_albert,100,5,2,100,3.2994,4.0,2.3108440016582685,"{8: 5, 9: 2, 7: 6, 12: 2, 5: 7, 4: 19, 11: 1, 6: 4, 2: 32, 3: 22}",-0.7870583029069778
442,barabasi_albert,100,5,2,100,3.2736,4.0,2.5179356624028344,"{9: 2, 14: 1, 12: 1, 10: 3, 7: 4, 8: 4, 3: 24, 6: 8, 4: 8, 5: 8, 2: 37}",-0.7870583029069778
443,barabasi_albert,100,5,2,100,3.2574,4.0,2.4657656011875906,"{12: 2, 8: 4, 15: 1, 10: 1, 7: 7, 4: 15, 3: 21, 6: 7, 5: 7, 2: 35}",-0.7870583029069778
444,barabasi_albert,100,5,2,100,3.2644,4.0,2.5612496949731396,"{13: 1, 10: 2, 9: 2, 11: 3, 12: 1, 5: 11, 6: 6, 8: 1, 7: 3, 3: 28, 2: 34, 4: 8}",-0.7870583029069778
445,barabasi_albert,100,5,2,100,3.3048,4.0,2.4289915602982237,"{7: 7, 12: 1, 9: 4, 14: 1, 11: 1, 5: 9, 3: 25, 6: 4, 4: 13, 8: 2, 2: 33}",-0.7870583029069778
446,barabasi_albert,100,5,2,100,3.3396,4.0,2.32379000772445,"{11: 3, 10: 1, 9: 3, 8: 4, 4: 12, 6: 5, 3: 22, 7: 3, 5: 13, 2: 34}",-0.7870583029069778
447,barabasi_albert,100,5,2,100,3.3694,4.0,2.1908902300206643,"{7: 2, 8: 4, 11: 1, 12: 2, 5: 11, 6: 11, 2: 29, 4: 14, 3: 25, 9: 1}",-0.7870583029069778
448,barabasi_albert,100,5,2,100,3.3038,4.0,2.4,"{10: 1, 9: 3, 16: 1, 8: 2, 7: 5, 6: 7, 5: 11, 11: 1, 4: 15, 3: 20, 2: 34}",-0.7870583029069778
449,barabasi_albert,100,5,2,100,3.429,4.0,2.2715633383201093,"{10: 2, 11: 1, 12: 1, 13: 1, 4: 19, 6: 8, 5: 11, 7: 3, 9: 1, 3: 23, 8: 1, 2: 29}",-0.7870583029069778
450,barabasi_albert,100,5,2,100,3.2496,4.0,2.7386127875258306,"{7: 6, 14: 1, 13: 1, 12: 1, 15: 1, 3: 23, 10: 1, 6: 5, 8: 3, 4: 14, 5: 6, 11: 1, 2: 37}",-0.7870583029069778
451,barabasi_albert,100,5,2,100,3.323,4.0,2.349468024894146,"{10: 2, 16: 1, 8: 4, 6: 5, 7: 4, 3: 30, 5: 8, 9: 1, 11: 1, 4: 18, 2: 26}",-0.7870583029069778
452,barabasi_albert,100,5,2,100,3.2916,4.0,2.420743687382041,"{11: 2, 6: 6, 12: 2, 13: 1, 7: 6, 5: 12, 3: 21, 8: 2, 4: 14, 2: 34}",-0.7870583029069778
453,barabasi_albert,100,5,2,100,3.2928,4.0,2.513961017995307,"{11: 2, 13: 1, 12: 1, 10: 3, 5: 9, 8: 4, 7: 2, 6: 7, 4: 11, 3: 26, 2: 34}",-0.7870583029069778
454,barabasi_albert,100,5,2,100,3.3424,4.0,2.3748684174075834,"{7: 5, 10: 3, 15: 1, 6: 6, 11: 1, 4: 17, 5: 13, 9: 2, 3: 18, 2: 34}",-0.7870583029069778
455,barabasi_albert,100,5,2,100,3.4098,4.0,2.149418526020468,"{13: 1, 12: 1, 8: 4, 6: 7, 9: 2, 5: 13, 7: 3, 4: 18, 3: 23, 2: 28}",-0.7870583029069778
456,barabasi_albert,100,5,2,100,3.3242,4.0,2.4041630560342617,"{12: 4, 10: 1, 6: 7, 7: 6, 5: 14, 8: 2, 3: 26, 2: 33, 4: 7}",-0.7870583029069778
457,barabasi_albert,100,5,2,100,3.3852,4.0,2.1400934559032696,"{10: 1, 9: 3, 6: 13, 13: 1, 8: 2, 7: 3, 5: 10, 4: 15, 2: 31, 3: 21}",-0.7870583029069778
458,barabasi_albert,100,5,2,100,3.3944,4.0,2.280350850198276,"{9: 2, 11: 2, 12: 1, 8: 4, 7: 2, 5: 9, 10: 1, 4: 18, 6: 8, 3: 21, 2: 32}",-0.7870583029069778
459,barabasi_albert,100,5,2,100,3.357,4.0,2.3151673805580453,"{9: 3, 12: 2, 10: 2, 8: 3, 6: 8, 7: 3, 5: 7, 4: 15, 3: 27, 2: 30}",-0.7870583029069778
460,barabasi_albert,100,5,2,100,3.3058,4.0,2.3579652245103193,"{11: 1, 7: 3, 10: 2, 9: 2, 13: 1, 3: 21, 8: 5, 4: 12, 6: 6, 5: 12, 2: 35}",-0.7870583029069778
461,barabasi_albert,100,5,2,100,3.331,4.0,2.2978250586152114,"{12: 1, 8: 2, 10: 3, 5: 12, 9: 3, 7: 5, 6: 8, 4: 8, 3: 24, 2: 34}",-0.7870583029069778
462,barabasi_albert,100,5,2,100,3.2746,4.0,2.4576411454889016,"{9: 5, 12: 1, 7: 7, 15: 1, 4: 11, 3: 27, 8: 3, 6: 4, 2: 33, 5: 8}",-0.7870583029069778
463,barabasi_albert,100,5,2,100,3.2054,4.0,2.7386127875258306,"{12: 1, 15: 1, 17: 1, 8: 4, 7: 5, 10: 2, 5: 14, 9: 1, 6: 1, 2: 38, 4: 12, 3: 20}",-0.7870583029069778
464,barabasi_albert,100,5,2,100,3.3804,4.0,2.3108440016582685,"{11: 1, 12: 2, 10: 1, 8: 4, 9: 1, 7: 3, 6: 10, 5: 9, 4: 15, 3: 20, 2: 34}",-0.7870583029069778
465,barabasi_albert,100,5,2,100,3.3584,4.0,2.2891046284519194,"{10: 3, 9: 1, 8: 1, 12: 1, 7: 5, 6: 11, 11: 1, 5: 12, 3: 21, 2: 35, 4: 9}",-0.7870583029069778
466,barabasi_albert,100,5,2,100,3.31,4.0,2.258317958127243,"{13: 1, 9: 5, 10: 1, 8: 3, 5: 9, 6: 8, 2: 33, 4: 17, 7: 3, 3: 20}",-0.7870583029069778
467,barabasi_albert,100,5,2,100,3.291,4.0,2.3874672772626644,"{8: 3, 9: 4, 14: 1, 11: 1, 10: 1, 5: 10, 7: 4, 3: 27, 4: 8, 6: 8, 2: 33}",-0.7870583029069778
468,barabasi_albert,100,5,2,100,3.3758,4.0,2.1587033144922905,"{11: 1, 6: 5, 7: 3, 10: 2, 9: 2, 5: 10, 8: 6, 3: 22, 4: 19, 2: 30}",-0.7870583029069778
469,barabasi_albert,100,5,2,100,3.2808,4.0,2.445403852127497,"{9: 3, 12: 1, 10: 3, 4: 13, 7: 2, 8: 2, 6: 7, 5: 10, 11: 2, 3: 21, 2: 36}",-0.7870583029069778
470,barabasi_albert,100,5,2,100,3.3486,4.0,2.4248711305964283,"{9: 2, 15: 1, 13: 1, 7: 5, 10: 1, 4: 9, 8: 3, 6: 8, 5: 13, 3: 22, 2: 35}",-0.7870583029069778
471,barabasi_albert,100,5,2,100,3.3362,4.0,2.3366642891095846,"{10: 1, 9: 2, 8: 1, 11: 3, 7: 5, 5: 9, 12: 1, 6: 7, 2: 32, 3: 23, 4: 16}",-0.7870583029069778
472,barabasi_albert,100,5,2,100,3.2536,4.0,2.4576411454889016,"{13: 1, 9: 1, 7: 4, 14: 1, 8: 5, 11: 2, 3: 17, 5: 7, 2: 35, 4: 22, 6: 5}",-0.7870583029069778
473,barabasi_albert,100,5,2,100,3.359,4.0,2.2045407685048604,"{8: 2, 11: 1, 13: 1, 9: 1, 10: 1, 6: 13, 7: 6, 5: 7, 4: 14, 3: 22, 2: 32}",-0.7870583029069778
474,barabasi_albert,100,5,2,100,3.3232,4.0,2.649528259898354,"{12: 2, 13: 1, 8: 4, 14: 2, 7: 5, 6: 5, 4: 16, 5: 6, 2: 33, 3: 26}",-0.7870583029069778
475,barabasi_albert,100,5,2,100,3.296,4.0,2.592296279363144,"{8: 2, 7: 3, 15: 2, 9: 3, 11: 1, 12: 1, 5: 12, 6: 5, 4: 10, 2: 30, 3: 31}",-0.7870583029069778
476,barabasi_albert,100,5,2,100,3.2846,4.0,2.4819347291981715,"{12: 4, 10: 2, 5: 9, 7: 3, 9: 1, 8: 3, 3: 19, 2: 35, 6: 5, 4: 19}",-0.7870583029069778
477,barabasi_albert,100,5,2,100,3.2876,4.0,2.493992782667985,"{7: 5, 10: 3, 14: 1, 11: 2, 8: 2, 9: 2, 5: 10, 3: 23, 4: 13, 6: 4, 2: 35}",-0.7870583029069778
478,barabasi_albert,100,5,2,100,3.3578,4.0,2.209072203437452,"{11: 1, 9: 4, 10: 2, 5: 9, 8: 4, 7: 3, 6: 6, 4: 15, 2: 29, 3: 27}",-0.7870583029069778
479,barabasi_albert,100,5,2,100,3.289,4.0,2.5099800796022267,"{11: 2, 8: 8, 12: 1, 13: 1, 5: 8, 6: 6, 7: 2, 4: 15, 2: 39, 3: 17, 10: 1}",-0.7870583029069778
480,barabasi_albert,100,5,2,100,3.3138,4.0,2.3706539182259396,"{13: 1, 6: 3, 11: 2, 9: 2, 7: 10, 8: 4, 4: 16, 5: 6, 3: 21, 2: 35}",-0.7870583029069778
481,barabasi_albert,100,5,2,100,3.3244,4.0,2.2671568097509267,"{10: 3, 12: 1, 8: 7, 6: 7, 7: 4, 5: 10, 3: 24, 4: 11, 2: 33}",-0.7870583029069778
482,barabasi_albert,100,5,2,100,3.3414,4.0,2.4979991993593593,"{7: 9, 10: 1, 15: 1, 13: 2, 8: 2, 6: 6, 5: 9, 4: 13, 3: 23, 2: 34}",-0.7870583029069778
483,barabasi_albert,100,5,2,100,3.407,4.0,2.1540659228538015,"{12: 1, 9: 3, 10: 2, 7: 4, 4: 20, 8: 2, 6: 7, 5: 12, 3: 17, 2: 32}",-0.7870583029069778
484,barabasi_albert,100,5,2,100,3.3322,4.0,2.3706539182259396,"{12: 1, 8: 4, 14: 1, 10: 1, 9: 2, 6: 6, 3: 23, 5: 11, 7: 6, 4: 11, 2: 34}",-0.7870583029069778
485,barabasi_albert,100,5,2,100,3.2878,4.0,2.449489742783178,"{10: 5, 11: 1, 13: 1, 9: 2, 8: 3, 5: 9, 4: 17, 6: 3, 3: 25, 7: 2, 2: 32}",-0.7870583029069778
486,barabasi_albert,100,5,2,100,3.394,4.0,2.4083189157584592,"{7: 4, 9: 2, 12: 3, 14: 1, 5: 14, 8: 2, 4: 23, 3: 16, 6: 2, 2: 33}",-0.7870583029069778
487,barabasi_albert,100,5,2,100,3.3516,4.0,2.280350850198276,"{9: 3, 8: 5, 12: 1, 10: 1, 11: 1, 7: 3, 5: 12, 4: 17, 6: 5, 3: 17, 2: 35}",-0.7870583029069778
488,barabasi_albert,100,5,2,100,3.3646,4.0,2.3706539182259396,"{10: 3, 9: 6, 8: 1, 5: 8, 7: 4, 11: 1, 4: 14, 3: 19, 6: 7, 2: 37}",-0.7870583029069778
489,barabasi_albert,100,5,2,100,3.286,4.0,2.5059928172283334,"{10: 2, 11: 3, 9: 4, 13: 1, 5: 11, 3: 22, 8: 1, 4: 15, 6: 3, 7: 3, 2: 35}",-0.7870583029069778
490,barabasi_albert,100,5,2,100,3.3586,4.0,2.222611077089287,"{8: 4, 10: 1, 9: 4, 12: 1, 7: 4, 5: 11, 6: 7, 4: 15, 2: 34, 3: 19}",-0.7870583029069778
491,barabasi_albert,100,5,2,100,3.3752,4.0,2.240535650240808,"{5: 10, 9: 2, 11: 1, 10: 2, 12: 1, 3: 24, 7: 5, 8: 3, 4: 17, 6: 5, 2: 30}",-0.7870583029069778
