graph_id,model,n_nodes,m0,m,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
333,barabasi_albert,100,5,2,0,2.9358,4.0,3.878143885933063,"{24: 1, 15: 2, 22: 1, 16: 1, 13: 1, 8: 1, 4: 13, 6: 4, 2: 47, 5: 7, 3: 19, 7: 2, 11: 1}",-0.9475081543709567
334,barabasi_albert,100,5,2,0,2.909,4.0,4.420407221060069,"{25: 2, 20: 1, 17: 1, 19: 1, 5: 4, 6: 6, 3: 17, 10: 1, 2: 54, 8: 1, 4: 10, 14: 1, 7: 1}",-0.9475081543709567
335,barabasi_albert,100,5,2,0,2.8834,4.0,4.240283009422838,"{16: 1, 22: 1, 21: 1, 9: 2, 15: 1, 2: 48, 6: 4, 3: 24, 8: 2, 7: 3, 4: 9, 28: 1, 5: 3}",-0.9475081543709567
336,barabasi_albert,100,5,2,0,2.9452,4.0,3.916631205513228,"{19: 1, 27: 1, 10: 2, 15: 1, 17: 1, 8: 1, 6: 4, 5: 5, 7: 4, 4: 7, 13: 1, 11: 1, 3: 23, 2: 48}",-0.9475081543709567
337,barabasi_albert,100,5,2,0,3.0114,4.0,3.627671429443411,"{21: 1, 13: 2, 10: 2, 18: 1, 12: 1, 7: 5, 19: 1, 3: 16, 5: 3, 4: 10, 2: 51, 8: 1, 6: 6}",-0.9475081543709567
338,barabasi_albert,100,5,2,0,2.9362,4.0,3.994996871087636,"{15: 1, 28: 1, 21: 1, 17: 1, 11: 1, 9: 2, 8: 4, 5: 9, 7: 3, 6: 3, 2: 54, 3: 14, 4: 6}",-0.9475081543709567
339,barabasi_albert,100,5,2,0,2.9488,4.0,3.8652296180175374,"{22: 1, 20: 1, 13: 2, 11: 3, 17: 1, 9: 1, 8: 3, 12: 2, 3: 24, 7: 1, 2: 50, 4: 9, 5: 2}",-0.9475081543709567
340,barabasi_albert,100,5,2,0,2.9116,4.0,3.984971769034255,"{20: 2, 19: 1, 13: 2, 21: 1, 16: 1, 3: 20, 4: 12, 5: 6, 6: 5, 2: 48, 7: 2}",-0.9475081543709567
341,barabasi_albert,100,5,2,0,2.921,4.0,3.97994974842648,"{24: 1, 13: 1, 22: 1, 8: 1, 16: 2, 9: 5, 5: 3, 4: 7, 2: 56, 7: 3, 10: 2, 3: 16, 6: 2}",-0.9475081543709567
342,barabasi_albert,100,5,2,0,2.8954,4.0,4.06201920231798,"{23: 2, 12: 1, 19: 1, 16: 1, 4: 8, 6: 4, 7: 2, 10: 1, 2: 49, 17: 1, 8: 2, 5: 6, 3: 22}",-0.9475081543709567
343,barabasi_albert,100,5,2,0,2.819,4.0,4.623851208678757,"{18: 1, 14: 1, 19: 1, 25: 1, 32: 1, 7: 1, 2: 53, 5: 6, 8: 3, 3: 20, 6: 4, 13: 1, 4: 7}",-0.9475081543709567
344,barabasi_albert,100,5,2,0,2.9352,4.0,3.9420806688854046,"{29: 1, 19: 1, 6: 3, 16: 1, 9: 1, 5: 5, 12: 1, 3: 22, 11: 4, 4: 11, 8: 3, 2: 47}",-0.9475081543709567
345,barabasi_albert,100,5,2,0,3.0422,4.0,3.5637059362410923,"{15: 2, 14: 1, 17: 3, 9: 1, 4: 13, 6: 4, 13: 1, 5: 4, 3: 16, 8: 1, 2: 50, 7: 3, 10: 1}",-0.9475081543709567
346,barabasi_albert,100,5,2,0,2.8258,4.0,4.547526800360829,"{15: 1, 13: 1, 27: 1, 19: 1, 29: 1, 11: 1, 17: 1, 7: 1, 6: 2, 5: 7, 2: 49, 3: 24, 4: 9, 9: 1}",-0.9475081543709567
347,barabasi_albert,100,5,2,0,2.9392,4.0,4.152107898405339,"{30: 1, 23: 1, 18: 1, 14: 1, 10: 2, 3: 19, 6: 4, 7: 4, 5: 4, 8: 3, 2: 49, 4: 11}",-0.9475081543709567
348,barabasi_albert,100,5,2,0,2.8576,4.0,4.5431266766402185,"{15: 1, 31: 1, 20: 1, 10: 1, 24: 1, 4: 13, 7: 1, 13: 3, 3: 21, 2: 51, 8: 1, 5: 4, 9: 1}",-0.9475081543709567
349,barabasi_albert,100,5,2,0,2.7504,4.0,5.061620293937506,"{43: 1, 26: 1, 10: 2, 11: 3, 3: 23, 5: 3, 4: 12, 7: 4, 12: 1, 2: 49, 8: 1}",-0.9475081543709567
350,barabasi_albert,100,5,2,0,2.9034,4.0,4.071854614300467,"{15: 1, 21: 1, 28: 1, 14: 1, 17: 1, 8: 2, 3: 18, 6: 4, 11: 1, 5: 6, 7: 5, 2: 53, 4: 5, 9: 1}",-0.9475081543709567
351,barabasi_albert,100,5,2,0,2.9828,4.0,3.916631205513228,"{15: 1, 23: 1, 20: 1, 4: 13, 11: 2, 7: 3, 18: 1, 16: 1, 3: 20, 6: 4, 13: 1, 5: 2, 2: 49, 8: 1}",-0.9475081543709567
352,barabasi_albert,100,5,2,0,2.9808,4.0,3.7067505985701277,"{14: 1, 15: 1, 22: 1, 20: 1, 13: 1, 7: 5, 16: 1, 6: 3, 4: 10, 2: 47, 8: 1, 9: 1, 5: 4, 3: 22, 10: 1}",-0.9475081543709567
353,barabasi_albert,100,5,2,0,2.8494,4.0,4.326661530556787,"{14: 1, 30: 1, 21: 1, 15: 1, 17: 1, 8: 5, 3: 16, 7: 2, 2: 56, 4: 7, 9: 1, 5: 6, 16: 1, 6: 1}",-0.9475081543709567
354,barabasi_albert,100,5,2,0,2.8696,4.0,4.4294469180700204,"{29: 1, 7: 3, 25: 1, 13: 3, 22: 1, 9: 1, 2: 51, 5: 8, 10: 1, 4: 7, 3: 21, 6: 2}",-0.9475081543709567
355,barabasi_albert,100,5,2,0,2.9898,4.0,3.6496575181789317,"{15: 1, 16: 1, 14: 1, 22: 1, 7: 1, 11: 2, 4: 14, 3: 20, 6: 4, 19: 1, 5: 5, 10: 1, 9: 2, 2: 46}",-0.9475081543709567
356,barabasi_albert,100,5,2,0,2.8658,4.0,4.188078318274385,"{28: 1, 15: 3, 14: 2, 2: 53, 17: 1, 13: 1, 3: 22, 10: 3, 4: 8, 5: 2, 6: 3, 7: 1}",-0.9475081543709567
357,barabasi_albert,100,5,2,0,2.8814,4.0,4.573838650411709,"{11: 1, 22: 1, 18: 1, 38: 1, 12: 1, 6: 3, 2: 47, 5: 8, 4: 15, 8: 2, 3: 18, 10: 1, 7: 1}",-0.9475081543709567
358,barabasi_albert,100,5,2,0,2.9186,4.0,4.2,"{20: 1, 31: 1, 14: 2, 11: 2, 18: 1, 7: 1, 5: 8, 3: 19, 4: 11, 8: 1, 9: 1, 6: 3, 2: 49}",-0.9475081543709567
359,barabasi_albert,100,5,2,0,2.8338,4.0,4.494441010848846,"{29: 1, 18: 2, 21: 1, 24: 1, 6: 7, 4: 11, 5: 3, 3: 18, 2: 52, 8: 3, 7: 1}",-0.9475081543709567
360,barabasi_albert,100,5,2,0,3.0482,4.0,3.5383612025908264,"{7: 3, 11: 2, 10: 3, 16: 1, 23: 1, 15: 1, 8: 2, 6: 6, 13: 1, 3: 15, 4: 7, 5: 4, 2: 53, 9: 1}",-0.9475081543709567
361,barabasi_albert,100,5,2,0,3.013,4.0,3.690528417449187,"{15: 1, 21: 1, 16: 1, 9: 1, 14: 2, 2: 47, 8: 1, 18: 1, 11: 1, 10: 2, 6: 4, 3: 25, 7: 2, 5: 3, 4: 8}",-0.9475081543709567
362,barabasi_albert,100,5,2,0,3.128,4.0,3.3166247903554,"{10: 3, 18: 1, 15: 1, 19: 1, 8: 3, 12: 1, 13: 1, 5: 4, 4: 15, 11: 1, 6: 4, 2: 41, 3: 24}",-0.9475081543709567
363,barabasi_albert,100,5,2,0,3.0406,4.0,3.712142238654117,"{18: 2, 23: 1, 19: 1, 10: 1, 6: 5, 5: 13, 8: 2, 2: 51, 11: 1, 7: 1, 4: 9, 3: 12, 9: 1}",-0.9475081543709567
364,barabasi_albert,100,5,2,0,3.0088,4.0,3.5383612025908264,"{17: 2, 22: 1, 16: 1, 10: 1, 15: 1, 3: 18, 4: 18, 5: 4, 8: 3, 6: 4, 7: 3, 2: 44}",-0.9475081543709567
365,barabasi_albert,100,5,2,0,2.9038,4.0,4.147288270665544,"{10: 1, 25: 1, 26: 1, 17: 1, 18: 1, 5: 7, 7: 3, 2: 50, 4: 10, 12: 1, 8: 3, 9: 1, 3: 19, 6: 1}",-0.9475081543709567
366,barabasi_albert,100,5,2,0,2.9814,4.0,3.8496753109840314,"{18: 1, 23: 1, 22: 1, 16: 2, 5: 7, 7: 5, 4: 14, 3: 20, 2: 45, 6: 3, 11: 1}",-0.9475081543709567
367,barabasi_albert,100,5,2,0,3.045,4.0,3.616628264005025,"{18: 1, 14: 1, 20: 1, 8: 3, 21: 1, 4: 15, 6: 4, 7: 4, 10: 2, 2: 49, 3: 15, 13: 1, 5: 3}",-0.9475081543709567
368,barabasi_albert,100,5,2,0,2.8136,4.0,4.68187996428785,"{42: 1, 9: 3, 15: 1, 17: 1, 13: 1, 5: 5, 3: 25, 10: 1, 4: 11, 7: 4, 2: 45, 6: 1, 8: 1}",-0.9475081543709567
369,barabasi_albert,100,5,2,0,2.746,4.0,4.905099387372289,"{34: 1, 18: 1, 32: 1, 14: 1, 11: 1, 3: 26, 6: 2, 12: 1, 8: 2, 5: 6, 7: 1, 2: 49, 10: 1, 4: 7}",-0.9475081543709567
370,barabasi_albert,100,5,2,0,2.9842,4.0,3.9420806688854046,"{13: 2, 17: 1, 22: 1, 19: 1, 16: 1, 7: 2, 3: 19, 8: 1, 2: 50, 6: 3, 4: 12, 12: 1, 5: 5, 18: 1}",-0.9475081543709567
371,barabasi_albert,100,5,2,0,2.783,4.0,4.741307836451879,"{17: 2, 27: 2, 8: 2, 12: 1, 3: 18, 6: 2, 7: 3, 26: 1, 4: 12, 2: 54, 5: 3}",-0.9475081543709567
372,barabasi_albert,100,5,2,0,2.9336,4.0,3.9673668849754744,"{21: 1, 11: 2, 18: 1, 15: 1, 14: 1, 7: 4, 9: 2, 3: 19, 4: 9, 8: 1, 24: 1, 10: 1, 5: 5, 2: 52}",-0.9475081543709567
373,barabasi_albert,100,5,2,0,2.946,4.0,4.216633728461603,"{12: 2, 25: 1, 31: 1, 6: 2, 9: 2, 8: 4, 7: 3, 3: 16, 5: 5, 11: 2, 2: 53, 4: 9}",-0.9475081543709567
374,barabasi_albert,100,5,2,0,2.9294,4.0,3.9293765408777,"{23: 1, 24: 1, 12: 1, 19: 1, 14: 1, 6: 4, 16: 1, 4: 17, 2: 41, 5: 4, 3: 25, 7: 1, 8: 2}",-0.9475081543709567
375,barabasi_albert,100,5,2,0,2.7748,4.0,4.71805044483418,"{19: 1, 6: 2, 16: 2, 39: 1, 14: 1, 8: 1, 10: 2, 9: 2, 3: 22, 2: 51, 5: 7, 4: 7, 7: 1}",-0.9475081543709567
376,barabasi_albert,100,5,2,0,3.0696,4.0,3.402939905434711,"{18: 1, 14: 1, 12: 2, 13: 1, 8: 1, 5: 5, 10: 1, 3: 24, 11: 1, 6: 3, 19: 1, 7: 3, 9: 3, 2: 46, 4: 7}",-0.9475081543709567
377,barabasi_albert,100,5,2,0,2.741,4.0,5.140038910358559,"{19: 1, 10: 1, 30: 1, 37: 1, 8: 1, 4: 9, 5: 3, 20: 1, 2: 50, 3: 26, 7: 2, 6: 2, 12: 1, 9: 1}",-0.9475081543709567
378,barabasi_albert,100,5,2,0,2.8924,4.0,4.237924020083418,"{23: 2, 27: 1, 10: 2, 15: 1, 6: 4, 2: 50, 3: 20, 12: 1, 7: 2, 9: 1, 5: 9, 4: 7}",-0.9475081543709567
379,barabasi_albert,100,5,2,0,2.895,4.0,4.120679555607303,"{16: 1, 20: 1, 15: 1, 22: 1, 26: 1, 4: 10, 5: 8, 3: 18, 11: 2, 6: 5, 8: 1, 2: 50, 7: 1}",-0.9475081543709567
380,barabasi_albert,100,5,2,0,2.9464,4.0,4.1085277168348275,"{21: 1, 11: 1, 13: 1, 28: 1, 22: 1, 10: 3, 8: 2, 4: 11, 5: 6, 3: 23, 2: 46, 6: 4}",-0.9475081543709567
381,barabasi_albert,100,5,2,0,3.0428,4.0,3.6687872655688283,"{15: 1, 24: 1, 11: 2, 14: 1, 21: 1, 7: 4, 4: 15, 3: 13, 9: 1, 8: 1, 5: 8, 6: 2, 2: 49, 10: 1}",-0.9475081543709567
382,barabasi_albert,100,5,2,0,2.9622,4.0,3.82099463490856,"{28: 1, 10: 1, 8: 4, 7: 3, 17: 1, 12: 1, 11: 1, 13: 3, 4: 6, 3: 22, 5: 6, 2: 49, 6: 2}",-0.9475081543709567
383,barabasi_albert,100,5,2,0,2.964,4.0,3.997499218261337,"{17: 1, 16: 1, 30: 1, 13: 2, 8: 6, 12: 1, 4: 14, 11: 1, 3: 16, 6: 4, 2: 51, 5: 2}",-0.9475081543709567
384,barabasi_albert,100,5,2,0,2.8604,4.0,4.2708313008125245,"{6: 2, 15: 1, 35: 1, 14: 1, 17: 1, 12: 1, 13: 1, 4: 14, 3: 17, 9: 3, 5: 7, 7: 1, 2: 49, 8: 1}",-0.9475081543709567
385,barabasi_albert,100,5,2,0,2.8956,4.0,4.235563716909474,"{25: 1, 13: 2, 22: 2, 20: 1, 6: 2, 2: 49, 7: 5, 3: 19, 4: 15, 5: 3, 8: 1}",-0.9475081543709567
386,barabasi_albert,100,5,2,0,2.9988,4.0,3.736308338453881,"{18: 2, 16: 1, 11: 2, 21: 1, 6: 5, 13: 2, 7: 3, 3: 17, 2: 51, 4: 12, 8: 1, 5: 2, 9: 1}",-0.9475081543709567
387,barabasi_albert,100,5,2,0,3.126,4.0,3.3674916480965473,"{19: 1, 14: 2, 11: 2, 2: 49, 5: 3, 18: 1, 8: 4, 4: 17, 9: 2, 3: 13, 7: 1, 6: 4, 12: 1}",-0.9475081543709567
388,barabasi_albert,100,5,2,0,2.8198,4.0,4.545327270945404,"{32: 1, 14: 1, 21: 2, 16: 1, 6: 5, 15: 1, 8: 1, 7: 2, 2: 54, 4: 11, 5: 3, 3: 17, 11: 1}",-0.9475081543709567
389,barabasi_albert,100,5,2,0,2.849,4.0,4.2708313008125245,"{10: 1, 24: 1, 26: 1, 22: 1, 14: 1, 11: 2, 2: 55, 6: 4, 5: 5, 8: 2, 4: 5, 7: 3, 3: 18, 12: 1}",-0.9475081543709567
390,barabasi_albert,100,5,2,0,3.0428,4.0,3.6386810797320503,"{19: 1, 11: 2, 26: 1, 12: 1, 7: 6, 8: 4, 6: 4, 3: 18, 5: 5, 2: 49, 4: 8, 14: 1}",-0.9475081543709567
391,barabasi_albert,100,5,2,0,3.015,4.0,3.776241517699841,"{28: 1, 13: 2, 14: 1, 20: 1, 6: 5, 8: 3, 3: 15, 4: 10, 5: 8, 7: 5, 2: 49}",-0.9475081543709567
392,barabasi_albert,100,5,2,0,3.0274,4.0,3.518522417151836,"{22: 1, 15: 1, 12: 2, 20: 1, 14: 1, 7: 2, 6: 5, 9: 1, 3: 28, 5: 6, 10: 1, 4: 10, 2: 40, 8: 1}",-0.9475081543709567
393,barabasi_albert,100,5,2,0,2.864,4.0,4.312771730569565,"{13: 1, 17: 1, 19: 2, 27: 1, 20: 1, 4: 11, 8: 1, 5: 4, 6: 4, 2: 53, 7: 1, 3: 18, 12: 1, 10: 1}",-0.9475081543709567
394,barabasi_albert,100,5,2,0,2.9322,4.0,4.059556626036888,"{19: 1, 16: 1, 27: 1, 20: 1, 13: 1, 8: 2, 14: 1, 3: 23, 5: 8, 7: 2, 6: 2, 2: 47, 4: 9, 10: 1}",-0.9475081543709567
395,barabasi_albert,100,5,2,0,2.8184,4.0,4.632493928760188,"{11: 1, 20: 1, 35: 1, 19: 1, 12: 1, 3: 19, 21: 1, 10: 1, 7: 2, 8: 1, 2: 50, 4: 14, 6: 2, 5: 5}",-0.9475081543709567
396,barabasi_albert,100,5,2,0,2.8488,4.0,4.377213725647858,"{14: 1, 29: 2, 15: 1, 9: 1, 7: 4, 6: 4, 11: 1, 2: 49, 13: 1, 5: 4, 8: 1, 3: 22, 4: 9}",-0.9475081543709567
397,barabasi_albert,100,5,2,0,2.9556,4.0,3.698648401781386,"{21: 2, 8: 3, 16: 1, 11: 1, 4: 9, 6: 3, 5: 6, 18: 1, 3: 17, 7: 6, 2: 50, 12: 1}",-0.9475081543709567
398,barabasi_albert,100,5,2,0,2.8714,4.0,4.3954521951671826,"{28: 1, 14: 2, 11: 1, 13: 1, 4: 14, 9: 2, 7: 2, 3: 17, 31: 1, 2: 49, 5: 8, 6: 2}",-0.9475081543709567
399,barabasi_albert,100,5,2,0,3.0014,4.0,3.5637059362410923,"{10: 3, 16: 1, 15: 1, 13: 1, 22: 1, 8: 1, 3: 16, 6: 5, 9: 1, 12: 3, 4: 13, 2: 51, 7: 2, 5: 1}",-0.9475081543709567
400,barabasi_albert,100,5,2,0,2.9628,4.0,3.878143885933063,"{20: 1, 19: 1, 23: 1, 15: 1, 18: 1, 2: 48, 8: 2, 5: 7, 4: 8, 3: 21, 9: 2, 7: 3, 6: 4}",-0.9475081543709567
401,barabasi_albert,100,5,2,0,2.9822,4.0,3.776241517699841,"{12: 1, 13: 1, 26: 1, 20: 1, 16: 1, 7: 3, 3: 13, 11: 1, 4: 13, 8: 4, 5: 7, 9: 1, 6: 2, 2: 51}",-0.9475081543709567
402,barabasi_albert,100,5,2,0,2.8118,4.0,4.516635916254486,"{11: 2, 30: 2, 16: 1, 8: 3, 13: 1, 4: 14, 6: 1, 14: 1, 3: 24, 5: 5, 2: 46}",-0.9475081543709567
403,barabasi_albert,100,5,2,0,2.9032,4.0,4.24735211631906,"{15: 1, 20: 1, 13: 2, 27: 1, 25: 1, 4: 11, 2: 50, 6: 5, 9: 1, 5: 7, 3: 18, 8: 1, 7: 1}",-0.9475081543709567
404,barabasi_albert,100,5,2,0,2.875,4.0,4.347413023856832,"{20: 1, 35: 1, 14: 1, 7: 4, 16: 1, 3: 22, 5: 4, 6: 6, 9: 2, 2: 49, 13: 1, 4: 7, 8: 1}",-0.9475081543709567
405,barabasi_albert,100,5,2,0,2.8754,4.0,4.216633728461603,"{20: 1, 33: 1, 15: 1, 16: 1, 9: 2, 6: 5, 2: 43, 3: 28, 4: 9, 8: 2, 5: 5, 14: 1, 7: 1}",-0.9475081543709567
406,barabasi_albert,100,5,2,0,2.8832,4.0,4.03732584763727,"{15: 1, 20: 1, 18: 1, 11: 1, 16: 1, 25: 1, 14: 1, 7: 2, 9: 1, 8: 2, 4: 8, 2: 52, 6: 4, 3: 19, 5: 5}",-0.9475081543709567
407,barabasi_albert,100,5,2,0,2.8902,4.0,4.132795663954365,"{14: 1, 31: 1, 13: 3, 15: 2, 5: 6, 6: 3, 4: 8, 2: 53, 3: 18, 10: 2, 7: 1, 11: 1, 8: 1}",-0.9475081543709567
408,barabasi_albert,100,5,2,0,2.9626,4.0,3.736308338453881,"{20: 1, 15: 1, 10: 1, 17: 1, 18: 1, 16: 1, 13: 1, 2: 53, 5: 8, 11: 1, 6: 2, 8: 1, 4: 8, 9: 3, 3: 16, 7: 1}",-0.9475081543709567
409,barabasi_albert,100,5,2,0,2.921,4.0,4.1012193308819755,"{10: 1, 22: 2, 17: 1, 20: 1, 7: 1, 12: 1, 6: 3, 5: 7, 9: 2, 2: 53, 14: 2, 3: 19, 4: 7}",-0.9475081543709567
410,barabasi_albert,100,5,2,0,2.9504,4.0,3.903844259188627,"{16: 2, 8: 1, 28: 1, 12: 1, 10: 2, 17: 1, 13: 1, 5: 5, 7: 2, 4: 11, 6: 2, 2: 44, 9: 1, 3: 26}",-0.9475081543709567
411,barabasi_albert,100,5,2,0,2.8286,4.0,4.503332099679081,"{26: 1, 10: 1, 15: 1, 27: 1, 14: 1, 3: 25, 2: 51, 22: 1, 12: 1, 9: 1, 5: 4, 7: 3, 13: 1, 6: 1, 4: 7}",-0.9475081543709567
412,barabasi_albert,100,5,2,0,3.034,4.0,3.4957116585897072,"{11: 2, 18: 1, 24: 1, 13: 1, 14: 1, 9: 1, 8: 3, 5: 6, 7: 6, 4: 11, 6: 2, 2: 47, 3: 18}",-0.9475081543709567
413,barabasi_albert,100,5,2,0,2.9968,4.0,3.8496753109840314,"{28: 1, 14: 2, 17: 2, 11: 1, 6: 7, 9: 2, 8: 1, 4: 8, 5: 7, 3: 21, 7: 1, 2: 47}",-0.9475081543709567
414,barabasi_albert,100,5,2,0,2.9622,4.0,3.8858718455450894,"{14: 2, 20: 2, 19: 1, 15: 1, 4: 10, 10: 1, 13: 1, 9: 1, 12: 1, 5: 4, 3: 24, 6: 2, 7: 2, 2: 48}",-0.9475081543709567
415,barabasi_albert,100,5,2,0,3.0966,4.0,3.358571124749333,"{19: 1, 8: 3, 14: 1, 17: 1, 16: 1, 9: 1, 5: 10, 6: 4, 3: 19, 7: 1, 4: 9, 13: 1, 11: 2, 2: 46}",-0.9475081543709567
416,barabasi_albert,100,5,2,0,2.9286,4.0,4.209513035969837,"{12: 1, 22: 2, 13: 2, 24: 1, 7: 3, 3: 19, 11: 1, 4: 10, 5: 6, 17: 1, 2: 52, 6: 1, 8: 1}",-0.9475081543709567
417,barabasi_albert,100,5,2,0,2.8946,4.0,4.154515615568198,"{15: 2, 18: 2, 30: 1, 7: 1, 6: 6, 3: 24, 13: 1, 5: 5, 2: 47, 11: 1, 4: 9, 10: 1}",-0.9475081543709567
418,barabasi_albert,100,5,2,0,2.9424,4.0,3.9420806688854046,"{17: 1, 20: 1, 16: 1, 18: 1, 21: 1, 10: 2, 8: 5, 4: 7, 5: 5, 14: 1, 2: 53, 6: 3, 3: 19}",-0.9475081543709567
419,barabasi_albert,100,5,2,0,3.0452,4.0,3.7175260590882213,"{15: 1, 10: 2, 23: 2, 17: 1, 5: 10, 2: 45, 4: 14, 6: 2, 9: 1, 8: 3, 3: 18, 7: 1}",-0.9475081543709567
420,barabasi_albert,100,5,2,0,2.9234,4.0,4.0024992192379,"{28: 1, 11: 1, 12: 1, 8: 3, 19: 1, 13: 1, 17: 1, 2: 52, 9: 3, 4: 8, 10: 2, 3: 20, 6: 3, 5: 3}",-0.9475081543709567
421,barabasi_albert,100,5,2,0,2.959,4.0,4.0024992192379,"{6: 3, 14: 1, 18: 1, 23: 1, 22: 2, 4: 11, 9: 1, 2: 43, 7: 2, 10: 1, 5: 9, 3: 25}",-0.9475081543709567
422,barabasi_albert,100,5,2,0,2.9932,4.0,3.687817782917155,"{21: 2, 14: 1, 13: 1, 20: 1, 8: 1, 7: 1, 4: 19, 6: 3, 12: 1, 11: 1, 3: 20, 5: 7, 2: 42}",-0.9475081543709567
423,barabasi_albert,100,5,2,0,2.9302,4.0,4.152107898405339,"{9: 1, 15: 2, 24: 2, 19: 1, 8: 1, 4: 14, 11: 2, 5: 3, 6: 2, 12: 1, 7: 2, 2: 52, 3: 17}",-0.9475081543709567
424,barabasi_albert,100,5,2,0,2.9242,4.0,3.96232255123179,"{20: 2, 18: 1, 16: 1, 23: 1, 6: 4, 7: 3, 2: 48, 3: 20, 4: 11, 5: 6, 8: 2, 12: 1}",-0.9475081543709567
425,barabasi_albert,100,5,2,0,2.8078,4.0,4.465422712353221,"{8: 1, 24: 1, 26: 1, 28: 1, 11: 1, 7: 3, 4: 15, 18: 1, 3: 25, 5: 5, 2: 44, 10: 1, 6: 1}",-0.9475081543709567
426,barabasi_albert,100,5,2,0,2.8808,4.0,4.301162633521313,"{23: 1, 22: 1, 30: 1, 9: 1, 15: 1, 6: 4, 5: 8, 11: 1, 4: 9, 8: 3, 2: 48, 3: 21, 7: 1}",-0.9475081543709567
427,barabasi_albert,100,5,2,0,2.8582,4.0,4.447471191587417,"{14: 2, 25: 1, 8: 2, 30: 1, 20: 1, 9: 1, 5: 6, 6: 4, 3: 23, 13: 1, 2: 51, 7: 2, 4: 5}",-0.9475081543709567
428,barabasi_albert,100,5,2,0,2.9516,4.0,3.8340579025361627,"{10: 2, 21: 1, 20: 1, 13: 1, 24: 1, 8: 5, 6: 3, 3: 20, 2: 49, 9: 2, 4: 9, 5: 5, 7: 1}",-0.9475081543709567
429,barabasi_albert,100,5,2,0,2.9828,4.0,3.671511950137164,"{14: 1, 17: 1, 22: 1, 15: 1, 18: 1, 9: 2, 10: 2, 12: 1, 5: 5, 4: 9, 2: 46, 7: 3, 3: 24, 6: 3}",-0.9475081543709567
430,barabasi_albert,100,5,2,0,2.9486,4.0,3.97994974842648,"{23: 1, 17: 1, 19: 1, 21: 1, 11: 1, 14: 1, 5: 5, 2: 55, 4: 12, 10: 2, 3: 12, 6: 4, 8: 2, 9: 1, 7: 1}",-0.9475081543709567
431,barabasi_albert,100,5,2,0,2.9004,4.0,4.221374183841086,"{11: 2, 25: 1, 9: 2, 27: 1, 20: 1, 7: 3, 2: 51, 6: 4, 4: 8, 14: 1, 5: 5, 3: 20, 10: 1}",-0.9475081543709567
432,barabasi_albert,100,5,2,0,2.9362,4.0,4.039801975344831,"{11: 1, 15: 1, 14: 2, 23: 1, 25: 1, 4: 12, 9: 3, 5: 3, 7: 1, 10: 1, 8: 2, 3: 20, 13: 1, 2: 51}",-0.9475081543709567
433,barabasi_albert,100,5,2,0,3.051,4.0,3.6959437225152656,"{15: 1, 14: 1, 22: 1, 19: 1, 20: 1, 8: 1, 9: 3, 7: 3, 4: 10, 5: 8, 3: 22, 2: 45, 6: 3}",-0.9475081543709567
434,barabasi_albert,100,5,2,0,2.7524,4.0,4.851803788283282,"{29: 1, 31: 1, 14: 2, 26: 1, 7: 6, 2: 52, 5: 5, 9: 1, 3: 20, 4: 10, 6: 1}",-0.9475081543709567
435,barabasi_albert,100,5,2,0,2.9208,4.0,4.022437072223753,"{12: 1, 20: 1, 18: 5, 4: 12, 8: 3, 2: 53, 6: 3, 3: 17, 7: 3, 5: 2}",-0.9475081543709567
436,barabasi_albert,100,5,2,0,2.9082,4.0,4.042276586281547,"{10: 1, 27: 1, 20: 1, 23: 1, 12: 2, 4: 8, 9: 1, 6: 6, 3: 27, 7: 2, 11: 1, 5: 5, 2: 44}",-0.9475081543709567
437,barabasi_albert,100,5,2,0,3.0086,4.0,3.847076812334269,"{19: 1, 18: 1, 22: 1, 12: 1, 23: 1, 8: 1, 5: 7, 9: 2, 7: 3, 3: 22, 6: 3, 4: 13, 2: 44}",-0.9475081543709567
438,barabasi_albert,100,5,2,0,2.8868,4.0,4.09878030638384,"{19: 1, 17: 1, 22: 1, 16: 2, 20: 1, 9: 3, 4: 13, 10: 1, 5: 3, 7: 1, 6: 1, 12: 1, 3: 19, 2: 52}",-0.9475081543709567
439,barabasi_albert,100,5,2,0,2.8638,4.0,4.476605857119878,"{18: 1, 21: 1, 36: 1, 16: 1, 11: 1, 2: 47, 3: 20, 7: 2, 5: 6, 9: 2, 4: 13, 6: 5}",-0.9475081543709567
440,barabasi_albert,100,5,2,0,2.8684,4.0,4.230839160261236,"{19: 1, 10: 1, 24: 1, 17: 1, 25: 1, 8: 1, 15: 1, 5: 7, 4: 8, 2: 51, 6: 3, 3: 21, 11: 1, 12: 1, 9: 1}",-0.9475081543709567
441,barabasi_albert,100,5,2,0,2.9678,4.0,3.8574603043971822,"{23: 1, 17: 1, 19: 1, 18: 1, 14: 1, 9: 3, 6: 5, 10: 2, 5: 6, 2: 55, 4: 10, 3: 12, 8: 2}",-0.9475081543709567
442,barabasi_albert,100,5,2,0,2.8902,4.0,4.120679555607303,"{21: 1, 18: 1, 28: 1, 20: 1, 7: 1, 9: 2, 4: 10, 5: 6, 11: 1, 6: 6, 10: 1, 3: 23, 2: 46}",-0.9475081543709567
