graph_id,model,n_nodes,n_edges_target,m0,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
549,barabasi_albert,100,150,5,10,4.146,3.0,1.8973665961010275,"{7: 3, 8: 2, 4: 12, 9: 2, 10: 1, 5: 5, 3: 25, 2: 32, 1: 17, 6: 1}",-0.7042621390296911
550,barabasi_albert,100,150,5,10,4.1492,3.0,2.0248456731316584,"{8: 4, 10: 2, 9: 1, 5: 6, 4: 14, 2: 33, 3: 18, 1: 20, 7: 1, 6: 1}",-0.7042621390296911
551,barabasi_albert,100,150,5,10,4.1392,3.0,1.9949937343260002,"{5: 7, 6: 8, 9: 1, 3: 19, 1: 21, 12: 1, 8: 1, 7: 2, 2: 32, 4: 8}",-0.7042621390296911
552,barabasi_albert,100,150,5,10,4.143,3.0,1.794435844492636,"{6: 8, 7: 1, 4: 19, 8: 1, 5: 6, 3: 16, 10: 1, 1: 23, 2: 25}",-0.7042621390296911
553,barabasi_albert,100,150,5,10,4.28,3.0,1.8055470085267789,"{10: 1, 6: 4, 5: 10, 8: 2, 2: 28, 4: 11, 7: 2, 3: 22, 1: 20}",-0.7042621390296911
554,barabasi_albert,100,150,5,10,4.0766,3.0,2.004993765576342,"{6: 4, 8: 2, 7: 2, 12: 1, 3: 23, 10: 1, 1: 23, 4: 13, 2: 25, 5: 6}",-0.7042621390296911
555,barabasi_albert,100,150,5,10,4.1886,3.0,1.9235384061671346,"{5: 8, 7: 3, 6: 5, 9: 1, 10: 1, 4: 12, 8: 1, 3: 21, 2: 23, 1: 25}",-0.7042621390296911
556,barabasi_albert,100,150,5,10,3.986,3.0,1.9390719429665315,"{5: 5, 6: 9, 9: 2, 3: 19, 8: 2, 7: 1, 4: 12, 2: 25, 1: 25}",-0.7042621390296911
557,barabasi_albert,100,150,5,10,4.192,3.0,1.876166303929372,"{9: 1, 5: 5, 6: 3, 13: 1, 3: 29, 4: 14, 10: 1, 2: 30, 7: 1, 1: 15}",-0.7042621390296911
558,barabasi_albert,100,150,5,10,4.2198,3.0,1.6613247725836149,"{4: 16, 5: 8, 7: 2, 6: 5, 8: 2, 3: 20, 1: 18, 2: 29}",-0.7042621390296911
559,barabasi_albert,100,150,5,10,3.9712,3.0,2.04939015319192,"{6: 6, 10: 1, 8: 2, 4: 7, 2: 27, 3: 21, 5: 10, 7: 1, 12: 1, 1: 24}",-0.7042621390296911
560,barabasi_albert,100,150,5,10,4.1254,3.0,1.8867962264113207,"{6: 4, 7: 3, 10: 1, 5: 4, 3: 18, 4: 15, 2: 34, 8: 2, 9: 1, 1: 18}",-0.7042621390296911
561,barabasi_albert,100,150,5,10,4.2632,3.0,1.6186414056238645,"{8: 1, 7: 1, 6: 4, 9: 1, 3: 25, 4: 14, 5: 10, 2: 27, 1: 17}",-0.7042621390296911
562,barabasi_albert,100,150,5,10,4.1356,3.0,1.9798989873223332,"{7: 5, 10: 2, 6: 7, 5: 5, 4: 10, 3: 19, 2: 29, 1: 23}",-0.7042621390296911
563,barabasi_albert,100,150,5,10,4.0784,3.0,1.9183326093250879,"{5: 14, 4: 13, 13: 1, 6: 5, 2: 26, 1: 23, 9: 1, 3: 17}",-0.7042621390296911
564,barabasi_albert,100,150,5,10,4.2582,3.0,1.8384776310850235,"{6: 5, 4: 8, 7: 6, 3: 26, 9: 1, 5: 5, 2: 28, 1: 20, 8: 1}",-0.7042621390296911
565,barabasi_albert,100,150,5,10,4.2208,3.0,1.7888543819998317,"{8: 4, 9: 1, 7: 1, 5: 9, 3: 20, 4: 13, 1: 17, 6: 2, 2: 33}",-0.7042621390296911
566,barabasi_albert,100,150,5,10,4.0752,3.0,1.7888543819998317,"{8: 3, 6: 4, 7: 3, 1: 22, 4: 12, 2: 25, 5: 9, 3: 22}",-0.7042621390296911
567,barabasi_albert,100,150,5,10,4.2288,3.0,1.70293863659264,"{7: 5, 6: 7, 4: 12, 2: 30, 3: 25, 5: 3, 8: 1, 1: 17}",-0.7042621390296911
568,barabasi_albert,100,150,5,10,4.1002,3.0,1.849324200890693,"{13: 1, 8: 1, 5: 8, 6: 8, 1: 18, 4: 11, 3: 23, 2: 30}",-0.7042621390296911
569,barabasi_albert,100,150,5,10,4.086,3.0,1.8,"{5: 4, 6: 2, 8: 3, 7: 5, 3: 17, 4: 21, 2: 26, 1: 22}",-0.7042621390296911
570,barabasi_albert,100,150,5,10,4.1144,3.0,1.8384776310850235,"{10: 1, 8: 3, 7: 1, 5: 9, 3: 20, 4: 17, 6: 3, 2: 22, 1: 24}",-0.7042621390296911
571,barabasi_albert,100,150,5,10,4.234,3.0,1.7320508075688772,"{7: 3, 6: 6, 5: 5, 8: 2, 2: 23, 3: 22, 4: 17, 1: 22}",-0.7042621390296911
572,barabasi_albert,100,150,5,10,4.321,3.0,1.6,"{6: 4, 5: 9, 7: 3, 4: 15, 8: 1, 2: 28, 3: 23, 1: 17}",-0.7042621390296911
573,barabasi_albert,100,150,5,10,3.9494,3.0,2.16794833886788,"{7: 3, 5: 9, 9: 1, 16: 1, 6: 5, 2: 22, 4: 10, 3: 23, 1: 26}",-0.7042621390296911
574,barabasi_albert,100,150,5,10,4.1834,3.0,1.8973665961010275,"{9: 1, 7: 2, 8: 3, 6: 3, 5: 8, 4: 6, 2: 31, 3: 27, 10: 1, 1: 18}",-0.7042621390296911
575,barabasi_albert,100,150,5,10,4.1638,3.0,1.7435595774162693,"{6: 3, 8: 1, 7: 2, 5: 12, 10: 1, 2: 25, 4: 14, 3: 21, 1: 21}",-0.7042621390296911
576,barabasi_albert,100,150,5,10,4.1258,3.0,1.9183326093250879,"{8: 2, 7: 1, 9: 4, 5: 4, 6: 3, 3: 25, 4: 12, 2: 31, 1: 18}",-0.7042621390296911
577,barabasi_albert,100,150,5,10,4.1832,3.0,1.7492855684535902,"{6: 5, 5: 7, 4: 18, 9: 1, 3: 19, 1: 23, 7: 4, 2: 23}",-0.7042621390296911
578,barabasi_albert,100,150,5,10,4.13,3.0,1.8973665961010275,"{8: 2, 6: 8, 4: 9, 5: 8, 3: 17, 7: 2, 10: 1, 2: 32, 1: 21}",-0.7042621390296911
579,barabasi_albert,100,150,5,10,4.1236,3.0,1.8110770276274832,"{6: 6, 8: 1, 5: 6, 10: 1, 7: 3, 3: 21, 4: 15, 2: 25, 1: 22}",-0.7042621390296911
580,barabasi_albert,100,150,5,10,4.3018,3.0,1.8439088914585775,"{7: 3, 6: 5, 9: 3, 3: 19, 2: 33, 4: 14, 5: 5, 1: 18}",-0.7042621390296911
581,barabasi_albert,100,150,5,10,4.2248,3.0,1.760681686165901,"{6: 5, 5: 11, 9: 1, 8: 1, 7: 3, 2: 32, 3: 21, 4: 8, 1: 18}",-0.7042621390296911
582,barabasi_albert,100,150,5,10,4.042,3.0,1.8920887928424501,"{5: 5, 8: 3, 10: 1, 7: 2, 3: 17, 6: 7, 4: 11, 2: 36, 1: 18}",-0.7042621390296911
583,barabasi_albert,100,150,5,10,4.3694,3.0,1.6492422502470643,"{5: 5, 4: 16, 6: 5, 7: 3, 8: 2, 3: 21, 2: 33, 1: 15}",-0.7042621390296911
584,barabasi_albert,100,150,5,10,4.2622,3.0,1.606237840420901,"{8: 1, 5: 10, 7: 4, 6: 2, 3: 23, 4: 15, 2: 28, 1: 17}",-0.7042621390296911
585,barabasi_albert,100,150,5,10,4.1842,3.0,1.9287301521985911,"{5: 10, 6: 4, 9: 1, 7: 4, 3: 17, 11: 1, 4: 12, 2: 28, 1: 23}",-0.7042621390296911
586,barabasi_albert,100,150,5,10,4.4478,3.0,1.6,"{6: 4, 8: 2, 7: 2, 4: 16, 5: 7, 3: 26, 2: 26, 1: 17}",-0.7042621390296911
587,barabasi_albert,100,150,5,10,4.2444,3.0,1.6492422502470643,"{6: 3, 8: 2, 7: 2, 3: 20, 4: 18, 5: 10, 2: 25, 1: 20}",-0.7042621390296911
588,barabasi_albert,100,150,5,10,4.2238,3.0,1.7204650534085253,"{9: 1, 7: 1, 6: 6, 5: 6, 8: 2, 4: 14, 3: 25, 2: 26, 1: 19}",-0.7042621390296911
589,barabasi_albert,100,150,5,10,4.3054,3.0,1.7320508075688772,"{6: 8, 5: 6, 9: 1, 4: 14, 2: 21, 3: 28, 10: 1, 1: 21}",-0.7042621390296911
590,barabasi_albert,100,150,5,10,4.0384,3.0,1.9493588689617927,"{9: 1, 7: 6, 6: 4, 10: 1, 5: 9, 2: 34, 3: 15, 1: 21, 4: 9}",-0.7042621390296911
591,barabasi_albert,100,150,5,10,4.335,3.0,1.783255450012701,"{8: 2, 6: 1, 5: 8, 7: 5, 9: 1, 3: 29, 4: 9, 2: 26, 1: 19}",-0.7042621390296911
592,barabasi_albert,100,150,5,10,4.2242,3.0,1.772004514666935,"{5: 8, 6: 4, 7: 3, 10: 1, 3: 16, 4: 17, 2: 31, 8: 1, 1: 19}",-0.7042621390296911
593,barabasi_albert,100,150,5,10,4.146,3.0,1.8,"{9: 1, 6: 5, 7: 5, 5: 9, 4: 12, 1: 22, 3: 19, 2: 27}",-0.7042621390296911
594,barabasi_albert,100,150,5,10,4.2296,3.0,1.7492855684535902,"{11: 1, 6: 2, 5: 9, 4: 15, 7: 3, 8: 1, 3: 23, 1: 18, 2: 28}",-0.7042621390296911
595,barabasi_albert,100,150,5,10,4.3112,3.0,1.7146428199482247,"{8: 1, 9: 1, 6: 4, 7: 4, 3: 23, 5: 6, 4: 13, 2: 32, 1: 16}",-0.7042621390296911
596,barabasi_albert,100,150,5,10,4.3536,3.0,1.6673332000533065,"{5: 6, 6: 5, 4: 16, 7: 4, 3: 24, 8: 1, 2: 24, 1: 20}",-0.7042621390296911
597,barabasi_albert,100,150,5,10,4.0592,3.0,1.9339079605813716,"{6: 5, 7: 5, 5: 7, 4: 7, 2: 32, 12: 1, 3: 23, 8: 1, 1: 19}",-0.7042621390296911
598,barabasi_albert,100,150,5,10,4.1542,3.0,1.8,"{6: 7, 7: 4, 5: 11, 1: 23, 3: 18, 4: 9, 8: 1, 2: 27}",-0.7042621390296911
599,barabasi_albert,100,150,5,10,4.2724,3.0,1.7262676501632068,"{6: 6, 5: 10, 9: 2, 4: 13, 2: 31, 3: 19, 1: 18, 7: 1}",-0.7042621390296911
600,barabasi_albert,100,150,5,10,4.365,3.0,1.624807680927192,"{6: 6, 5: 8, 7: 3, 4: 20, 3: 19, 2: 22, 1: 22}",-0.7042621390296911
601,barabasi_albert,100,150,5,10,4.1614,3.0,1.9595917942265424,"{5: 7, 7: 5, 6: 9, 4: 5, 3: 21, 9: 1, 1: 26, 8: 1, 2: 25}",-0.7042621390296911
602,barabasi_albert,100,150,5,10,3.934,3.0,1.9849433241279208,"{6: 5, 8: 1, 5: 12, 12: 1, 10: 1, 7: 1, 2: 25, 3: 21, 4: 9, 1: 24}",-0.7042621390296911
603,barabasi_albert,100,150,5,10,4.2452,3.0,1.876166303929372,"{9: 1, 6: 5, 7: 3, 10: 1, 5: 7, 4: 12, 2: 33, 3: 18, 1: 19, 8: 1}",-0.7042621390296911
604,barabasi_albert,100,150,5,10,4.2274,3.0,1.6186414056238645,"{7: 1, 5: 10, 6: 4, 3: 26, 2: 33, 10: 1, 4: 11, 8: 1, 1: 13}",-0.7042621390296911
605,barabasi_albert,100,150,5,10,4.0468,3.0,1.9026297590440449,"{9: 1, 4: 10, 11: 1, 7: 3, 5: 10, 6: 5, 3: 23, 1: 24, 2: 23}",-0.7042621390296911
606,barabasi_albert,100,150,5,10,4.1206,3.0,1.9235384061671346,"{8: 1, 12: 1, 6: 6, 4: 14, 9: 1, 2: 32, 3: 16, 7: 1, 5: 8, 1: 20}",-0.7042621390296911
607,barabasi_albert,100,150,5,10,4.2564,3.0,1.794435844492636,"{5: 9, 6: 8, 7: 3, 2: 26, 10: 1, 1: 21, 3: 25, 4: 7}",-0.7042621390296911
608,barabasi_albert,100,150,5,10,4.0074,3.0,1.9026297590440449,"{10: 2, 6: 1, 8: 2, 5: 8, 9: 1, 2: 30, 4: 15, 3: 21, 1: 19, 7: 1}",-0.7042621390296911
609,barabasi_albert,100,150,5,10,4.2686,3.0,1.5748015748023623,"{6: 6, 7: 3, 5: 9, 4: 13, 3: 26, 2: 25, 1: 18}",-0.7042621390296911
610,barabasi_albert,100,150,5,10,4.3154,3.0,1.6,"{6: 8, 5: 8, 8: 1, 4: 15, 2: 32, 3: 19, 7: 1, 1: 16}",-0.7042621390296911
611,barabasi_albert,100,150,5,10,4.2192,3.0,1.865475810617763,"{8: 2, 9: 2, 6: 4, 2: 28, 4: 10, 3: 22, 5: 9, 7: 2, 1: 21}",-0.7042621390296911
612,barabasi_albert,100,150,5,10,4.1588,3.0,1.816590212458495,"{5: 12, 6: 7, 10: 1, 8: 1, 2: 26, 3: 18, 4: 11, 7: 1, 1: 23}",-0.7042621390296911
613,barabasi_albert,100,150,5,10,4.2084,3.0,1.9183326093250879,"{8: 1, 9: 1, 6: 6, 4: 10, 5: 4, 7: 4, 10: 1, 3: 25, 2: 26, 1: 22}",-0.7042621390296911
614,barabasi_albert,100,150,5,10,4.3594,3.0,1.70293863659264,"{8: 3, 5: 6, 6: 6, 4: 16, 2: 25, 7: 1, 3: 23, 1: 20}",-0.7042621390296911
615,barabasi_albert,100,150,5,10,4.1216,3.0,1.9131126469708992,"{5: 10, 9: 2, 8: 4, 7: 1, 6: 1, 3: 16, 4: 14, 2: 31, 1: 21}",-0.7042621390296911
616,barabasi_albert,100,150,5,10,4.1928,3.0,1.6911534525287764,"{6: 8, 7: 1, 4: 13, 8: 2, 3: 19, 5: 8, 2: 31, 1: 18}",-0.7042621390296911
617,barabasi_albert,100,150,5,10,3.9756,3.0,2.0199009876724157,"{7: 5, 6: 3, 10: 1, 3: 21, 1: 26, 8: 2, 9: 1, 5: 7, 4: 10, 2: 24}",-0.7042621390296911
618,barabasi_albert,100,150,5,10,4.2698,3.0,1.6613247725836149,"{4: 13, 5: 9, 7: 2, 8: 2, 6: 5, 3: 23, 2: 28, 1: 18}",-0.7042621390296911
619,barabasi_albert,100,150,5,10,4.1266,3.0,1.8547236990991407,"{8: 2, 5: 6, 7: 3, 10: 2, 3: 27, 4: 10, 6: 2, 2: 32, 1: 16}",-0.7042621390296911
620,barabasi_albert,100,150,5,10,4.3052,3.0,1.7435595774162693,"{11: 1, 8: 1, 7: 3, 5: 8, 6: 3, 2: 34, 4: 14, 3: 21, 1: 15}",-0.7042621390296911
621,barabasi_albert,100,150,5,10,4.1434,3.0,1.7888543819998317,"{6: 4, 10: 2, 5: 12, 3: 16, 2: 31, 4: 15, 7: 1, 1: 19}",-0.7042621390296911
622,barabasi_albert,100,150,5,10,3.9946,3.0,1.9798989873223332,"{6: 3, 10: 2, 5: 8, 7: 1, 4: 11, 3: 22, 12: 1, 8: 1, 2: 34, 1: 17}",-0.7042621390296911
623,barabasi_albert,100,150,5,10,4.1578,3.0,1.816590212458495,"{6: 4, 9: 1, 7: 4, 4: 12, 8: 2, 2: 28, 5: 6, 3: 23, 1: 20}",-0.7042621390296911
624,barabasi_albert,100,150,5,10,4.0908,3.0,1.8547236990991407,"{7: 2, 6: 5, 9: 1, 5: 7, 4: 12, 11: 1, 2: 34, 3: 20, 8: 1, 1: 17}",-0.7042621390296911
625,barabasi_albert,100,150,5,10,4.0324,3.0,1.8384776310850235,"{7: 3, 5: 11, 6: 5, 8: 1, 3: 18, 10: 1, 4: 11, 2: 28, 1: 22}",-0.7042621390296911
626,barabasi_albert,100,150,5,10,4.0434,3.0,1.9183326093250879,"{7: 4, 5: 11, 6: 5, 4: 9, 3: 17, 10: 1, 1: 23, 9: 1, 2: 29}",-0.7042621390296911
627,barabasi_albert,100,150,5,10,4.055,3.0,2.0639767440550294,"{6: 4, 7: 5, 11: 1, 5: 6, 2: 29, 8: 3, 3: 12, 1: 26, 4: 14}",-0.7042621390296911
628,barabasi_albert,100,150,5,10,4.0938,3.0,2.0976176963403033,"{6: 5, 8: 2, 7: 3, 13: 1, 4: 9, 10: 1, 5: 6, 1: 20, 2: 35, 3: 18}",-0.7042621390296911
629,barabasi_albert,100,150,5,10,4.2872,3.0,1.6792855623746665,"{5: 9, 4: 13, 8: 2, 7: 4, 3: 26, 2: 25, 1: 19, 6: 2}",-0.7042621390296911
630,barabasi_albert,100,150,5,10,4.1206,3.0,1.8814887722226779,"{6: 8, 8: 1, 5: 5, 7: 3, 4: 15, 10: 1, 3: 20, 2: 21, 1: 26}",-0.7042621390296911
631,barabasi_albert,100,150,5,10,4.3044,3.0,1.772004514666935,"{7: 3, 8: 1, 6: 5, 4: 14, 3: 24, 11: 1, 2: 30, 5: 5, 1: 17}",-0.7042621390296911
632,barabasi_albert,100,150,5,10,4.051,3.0,1.9287301521985911,"{4: 12, 8: 2, 7: 4, 5: 5, 11: 1, 3: 25, 6: 2, 9: 1, 1: 20, 2: 28}",-0.7042621390296911
633,barabasi_albert,100,150,5,10,4.2462,3.0,1.7776388834631178,"{8: 1, 9: 2, 5: 4, 6: 8, 4: 19, 3: 20, 2: 24, 1: 22}",-0.7042621390296911
634,barabasi_albert,100,150,5,10,4.157,3.0,1.7888543819998317,"{8: 3, 7: 3, 4: 9, 5: 10, 3: 29, 10: 1, 2: 27, 1: 18}",-0.7042621390296911
635,barabasi_albert,100,150,5,10,4.3088,3.0,1.6673332000533065,"{5: 7, 4: 13, 8: 2, 10: 1, 2: 34, 3: 25, 6: 4, 1: 13, 7: 1}",-0.7042621390296911
636,barabasi_albert,100,150,5,10,4.0606,3.0,1.783255450012701,"{5: 9, 6: 4, 4: 16, 7: 2, 8: 2, 9: 1, 2: 28, 1: 21, 3: 17}",-0.7042621390296911
637,barabasi_albert,100,150,5,10,4.3388,3.0,1.6309506430300091,"{5: 8, 7: 4, 6: 6, 3: 20, 4: 15, 2: 29, 1: 18}",-0.7042621390296911
638,barabasi_albert,100,150,5,10,4.2644,3.0,1.8867962264113207,"{6: 8, 10: 1, 8: 1, 5: 5, 7: 4, 2: 31, 1: 21, 4: 11, 3: 18}",-0.7042621390296911
639,barabasi_albert,100,150,5,10,4.1898,3.0,1.697056274847714,"{7: 2, 6: 9, 9: 1, 4: 14, 5: 6, 3: 18, 2: 33, 1: 17}",-0.7042621390296911
640,barabasi_albert,100,150,5,10,4.1768,3.0,1.7492855684535902,"{4: 13, 8: 3, 7: 3, 5: 6, 2: 33, 6: 5, 3: 20, 1: 17}",-0.7042621390296911
641,barabasi_albert,100,150,5,10,4.1074,3.0,1.865475810617763,"{6: 4, 7: 3, 4: 8, 8: 4, 3: 23, 2: 36, 5: 5, 9: 1, 1: 16}",-0.7042621390296911
642,barabasi_albert,100,150,5,10,4.2558,3.0,1.7549928774784245,"{8: 2, 6: 7, 9: 1, 4: 9, 2: 30, 3: 24, 5: 8, 1: 18, 7: 1}",-0.7042621390296911
643,barabasi_albert,100,150,5,10,4.2026,3.0,1.833030277982336,"{5: 8, 10: 2, 8: 1, 9: 1, 7: 1, 4: 17, 3: 23, 2: 27, 1: 19, 6: 1}",-0.7042621390296911
644,barabasi_albert,100,150,5,10,4.0856,3.0,1.772004514666935,"{7: 2, 5: 6, 4: 10, 8: 3, 3: 28, 2: 22, 6: 7, 1: 22}",-0.7042621390296911
645,barabasi_albert,100,150,5,10,4.3024,3.0,1.6852299546352716,"{6: 6, 10: 1, 5: 11, 8: 1, 3: 20, 4: 13, 1: 17, 2: 31}",-0.7042621390296911
646,barabasi_albert,100,150,5,10,4.07,3.0,1.9235384061671346,"{4: 13, 6: 5, 8: 3, 10: 2, 5: 7, 1: 20, 3: 19, 2: 31}",-0.7042621390296911
647,barabasi_albert,100,150,5,10,4.2462,3.0,1.7204650534085253,"{7: 4, 4: 11, 9: 1, 5: 9, 3: 22, 8: 1, 6: 3, 2: 33, 1: 16}",-0.7042621390296911
648,barabasi_albert,100,150,5,10,4.1288,3.0,1.8275666882497066,"{4: 16, 6: 5, 9: 2, 7: 3, 8: 1, 5: 4, 3: 23, 2: 24, 1: 22}",-0.7042621390296911
649,barabasi_albert,100,150,5,10,4.1268,3.0,1.7146428199482247,"{8: 1, 6: 6, 9: 1, 5: 6, 7: 3, 1: 17, 4: 10, 3: 27, 2: 29}",-0.7042621390296911
650,barabasi_albert,100,150,5,10,4.1304,3.0,1.8867962264113207,"{7: 6, 10: 1, 6: 2, 8: 1, 2: 32, 9: 1, 3: 23, 1: 18, 5: 4, 4: 12}",-0.7042621390296911
651,barabasi_albert,100,150,5,10,4.117,3.0,1.8220867158288598,"{4: 15, 5: 6, 8: 2, 7: 2, 9: 1, 11: 1, 3: 30, 6: 1, 2: 22, 1: 20}",-0.7042621390296911
652,barabasi_albert,100,150,5,10,4.132,3.0,1.8275666882497066,"{8: 3, 6: 4, 5: 8, 7: 3, 9: 1, 4: 6, 3: 25, 2: 33, 1: 17}",-0.7042621390296911
653,barabasi_albert,100,150,5,10,4.0556,3.0,1.9339079605813716,"{8: 1, 5: 13, 6: 8, 11: 1, 3: 21, 7: 1, 1: 30, 4: 9, 2: 16}",-0.7042621390296911
654,barabasi_albert,100,150,5,10,4.1188,3.0,1.8439088914585775,"{8: 2, 7: 4, 5: 8, 6: 4, 9: 1, 3: 19, 2: 31, 4: 11, 1: 20}",-0.7042621390296911
655,barabasi_albert,100,150,5,10,4.2354,3.0,1.8920887928424501,"{5: 7, 4: 17, 13: 1, 8: 2, 6: 6, 3: 18, 2: 29, 1: 20}",-0.7042621390296911
656,barabasi_albert,100,150,5,10,4.1974,3.0,1.7492855684535902,"{7: 3, 8: 1, 5: 10, 9: 1, 6: 4, 3: 26, 2: 22, 4: 11, 1: 22}",-0.7042621390296911
657,barabasi_albert,100,150,5,10,4.0464,3.0,2.009975124224178,"{6: 5, 7: 3, 8: 2, 9: 1, 12: 1, 3: 22, 4: 8, 2: 32, 5: 6, 1: 20}",-0.7042621390296911
658,barabasi_albert,100,150,5,10,4.1838,3.0,1.833030277982336,"{5: 7, 9: 3, 4: 10, 6: 5, 2: 28, 8: 1, 3: 26, 1: 19, 7: 1}",-0.7042621390296911
659,barabasi_albert,100,150,5,10,4.1762,3.0,1.8055470085267789,"{8: 5, 6: 6, 5: 6, 4: 16, 3: 14, 2: 35, 1: 18}",-0.7042621390296911
660,barabasi_albert,100,150,5,10,4.3084,3.0,1.6,"{5: 7, 7: 3, 6: 7, 4: 16, 2: 25, 1: 19, 3: 23}",-0.7042621390296911
661,barabasi_albert,100,150,5,10,4.33,3.0,1.772004514666935,"{7: 5, 11: 1, 8: 1, 4: 16, 5: 6, 1: 16, 2: 32, 3: 22, 6: 1}",-0.7042621390296911
662,barabasi_albert,100,150,5,10,4.4044,3.0,1.7146428199482247,"{6: 6, 5: 8, 7: 2, 8: 2, 4: 17, 3: 16, 2: 29, 1: 20}",-0.7042621390296911
663,barabasi_albert,100,150,5,10,4.2354,3.0,1.8601075237738274,"{6: 3, 5: 7, 10: 1, 7: 4, 4: 11, 8: 1, 9: 1, 2: 30, 3: 23, 1: 19}",-0.7042621390296911
664,barabasi_albert,100,150,5,10,4.167,3.0,1.8439088914585775,"{6: 7, 9: 1, 8: 1, 7: 3, 4: 14, 3: 16, 2: 26, 5: 8, 1: 24}",-0.7042621390296911
665,barabasi_albert,100,150,5,10,4.2646,3.0,1.816590212458495,"{9: 2, 8: 2, 5: 11, 2: 23, 4: 17, 3: 20, 7: 2, 1: 23}",-0.7042621390296911
666,barabasi_albert,100,150,5,10,4.2322,3.0,1.7435595774162693,"{6: 3, 5: 11, 8: 2, 10: 1, 4: 7, 7: 2, 3: 27, 1: 16, 2: 31}",-0.7042621390296911
667,barabasi_albert,100,150,5,10,4.1422,3.0,1.9078784028338913,"{6: 5, 5: 5, 4: 18, 12: 1, 7: 1, 10: 1, 2: 26, 8: 1, 3: 21, 1: 21}",-0.7042621390296911
668,barabasi_albert,100,150,5,10,4.2148,3.0,1.816590212458495,"{6: 4, 7: 1, 13: 1, 5: 6, 8: 2, 3: 24, 4: 14, 2: 34, 1: 14}",-0.7042621390296911
669,barabasi_albert,100,150,5,10,4.243,3.0,1.772004514666935,"{9: 1, 8: 2, 5: 9, 3: 25, 7: 1, 6: 6, 2: 23, 4: 11, 1: 22}",-0.7042621390296911
670,barabasi_albert,100,150,5,10,4.1774,3.0,1.7492855684535902,"{6: 5, 9: 1, 10: 1, 5: 6, 3: 31, 4: 9, 7: 3, 2: 27, 1: 17}",-0.7042621390296911
671,barabasi_albert,100,150,5,10,4.2016,3.0,1.876166303929372,"{9: 2, 4: 15, 11: 1, 5: 8, 6: 3, 7: 2, 3: 22, 2: 26, 1: 21}",-0.7042621390296911
672,barabasi_albert,100,150,5,10,4.1194,3.0,1.8973665961010275,"{6: 3, 7: 1, 8: 2, 12: 1, 4: 17, 9: 1, 3: 23, 5: 6, 2: 25, 1: 21}",-0.7042621390296911
673,barabasi_albert,100,150,5,10,4.3028,3.0,1.6552945357246849,"{8: 2, 6: 7, 5: 14, 4: 6, 3: 23, 2: 31, 1: 17}",-0.7042621390296911
674,barabasi_albert,100,150,5,10,4.1396,3.0,1.9287301521985911,"{5: 9, 8: 2, 10: 1, 4: 14, 6: 2, 1: 20, 3: 22, 12: 1, 2: 28, 7: 1}",-0.7042621390296911
675,barabasi_albert,100,150,5,10,4.2588,3.0,1.6552945357246849,"{5: 4, 4: 17, 7: 3, 10: 1, 6: 6, 3: 21, 2: 34, 1: 14}",-0.7042621390296911
676,barabasi_albert,100,150,5,10,4.2724,3.0,1.697056274847714,"{8: 1, 4: 17, 7: 2, 6: 2, 9: 2, 3: 24, 2: 28, 5: 7, 1: 17}",-0.7042621390296911
677,barabasi_albert,100,150,5,10,4.157,3.0,1.8708286933869707,"{5: 7, 11: 1, 6: 4, 7: 2, 2: 29, 4: 13, 1: 19, 3: 23, 9: 2}",-0.7042621390296911
678,barabasi_albert,100,150,5,10,4.116,3.0,1.8275666882497066,"{8: 2, 6: 4, 10: 1, 11: 1, 3: 26, 5: 7, 4: 12, 2: 31, 1: 16}",-0.7042621390296911
679,barabasi_albert,100,150,5,10,4.2128,3.0,1.7492855684535902,"{5: 10, 7: 5, 6: 5, 8: 1, 3: 23, 4: 8, 2: 28, 1: 20}",-0.7042621390296911
680,barabasi_albert,100,150,5,10,4.279,3.0,1.7492855684535902,"{5: 12, 4: 14, 8: 2, 9: 1, 6: 4, 2: 34, 3: 14, 1: 18, 7: 1}",-0.7042621390296911
681,barabasi_albert,100,150,5,10,4.1814,3.0,1.9949937343260002,"{7: 3, 10: 1, 11: 1, 4: 16, 5: 6, 1: 23, 9: 1, 3: 20, 2: 26, 8: 1, 6: 2}",-0.7042621390296911
682,barabasi_albert,100,150,5,10,4.2318,3.0,1.6370705543744901,"{5: 8, 6: 9, 7: 2, 4: 16, 3: 18, 1: 20, 2: 27}",-0.7042621390296911
683,barabasi_albert,100,150,5,10,4.2476,3.0,1.7888543819998317,"{6: 7, 5: 4, 9: 2, 7: 3, 3: 20, 2: 30, 4: 15, 1: 19}",-0.7042621390296911
684,barabasi_albert,100,150,5,10,4.031,3.0,2.2045407685048604,"{6: 1, 8: 3, 4: 15, 3: 16, 11: 1, 9: 1, 5: 6, 2: 26, 12: 1, 7: 3, 1: 27}",-0.7042621390296911
685,barabasi_albert,100,150,5,10,4.0762,3.0,1.9390719429665315,"{5: 6, 6: 6, 8: 1, 9: 1, 7: 4, 4: 9, 3: 20, 2: 31, 10: 1, 1: 21}",-0.7042621390296911
686,barabasi_albert,100,150,5,10,4.261,3.0,1.6852299546352716,"{6: 5, 8: 1, 5: 7, 9: 1, 2: 35, 7: 3, 1: 14, 4: 11, 3: 23}",-0.7042621390296911
